asset,available_from,date,high,low,note,open,series_id,source,unit,value,volume
gld_spdr_gold_etf,2012-06-20,2012-06-19,158.14,156.97,no_shares_outstanding,158.0,GLD,yfinance_ticker_v2,usd_per_share,157.16,6945900.0
gld_spdr_gold_etf,2012-06-21,2012-06-20,157.37,154.26,no_shares_outstanding,156.0,GLD,yfinance_ticker_v2,usd_per_share,155.97,16970200.0
gld_spdr_gold_etf,2012-06-22,2012-06-21,154.23,151.8,no_shares_outstanding,153.73,GLD,yfinance_ticker_v2,usd_per_share,152.02,14447500.0
gld_spdr_gold_etf,2012-06-23,2012-06-22,152.7,151.21,no_shares_outstanding,152.04,GLD,yfinance_ticker_v2,usd_per_share,152.64,6755200.0
gld_spdr_gold_etf,2012-06-26,2012-06-25,154.16,152.25,no_shares_outstanding,152.58,GLD,yfinance_ticker_v2,usd_per_share,153.76,6183600.0
gld_spdr_gold_etf,2012-06-27,2012-06-26,153.3,152.13,no_shares_outstanding,153.03,GLD,yfinance_ticker_v2,usd_per_share,152.62,6123400.0
gld_spdr_gold_etf,2012-06-28,2012-06-27,153.45,152.15,no_shares_outstanding,153.3,GLD,yfinance_ticker_v2,usd_per_share,152.83,4840700.0
gld_spdr_gold_etf,2012-06-29,2012-06-28,152.16,150.15,no_shares_outstanding,151.9,GLD,yfinance_ticker_v2,usd_per_share,151.05,8755600.0
gld_spdr_gold_etf,2012-06-30,2012-06-29,155.95,154.52,no_shares_outstanding,155.13,GLD,yfinance_ticker_v2,usd_per_share,155.19,10378200.0
gld_spdr_gold_etf,2012-07-03,2012-07-02,155.55,154.34,no_shares_outstanding,154.67,GLD,yfinance_ticker_v2,usd_per_share,155.09,3654200.0
gld_spdr_gold_etf,2012-07-04,2012-07-03,157.72,156.77,no_shares_outstanding,156.97,GLD,yfinance_ticker_v2,usd_per_share,157.46,5037700.0
gld_spdr_gold_etf,2012-07-06,2012-07-05,156.4,154.45,no_shares_outstanding,155.44,GLD,yfinance_ticker_v2,usd_per_share,155.68,5359900.0
gld_spdr_gold_etf,2012-07-07,2012-07-06,154.49,152.95,no_shares_outstanding,154.23,GLD,yfinance_ticker_v2,usd_per_share,153.71,7045700.0
gld_spdr_gold_etf,2012-07-10,2012-07-09,154.58,153.43,no_shares_outstanding,153.61,GLD,yfinance_ticker_v2,usd_per_share,154.04,4468500.0
gld_spdr_gold_etf,2012-07-11,2012-07-10,155.18,151.78,no_shares_outstanding,155.13,GLD,yfinance_ticker_v2,usd_per_share,152.15,9747900.0
gld_spdr_gold_etf,2012-07-12,2012-07-11,153.45,152.02,no_shares_outstanding,152.58,GLD,yfinance_ticker_v2,usd_per_share,152.99,6838500.0
gld_spdr_gold_etf,2012-07-13,2012-07-12,153.07,150.85,no_shares_outstanding,151.26,GLD,yfinance_ticker_v2,usd_per_share,152.59,11394800.0
gld_spdr_gold_etf,2012-07-14,2012-07-13,154.94,153.44,no_shares_outstanding,153.45,GLD,yfinance_ticker_v2,usd_per_share,154.14,5080300.0
gld_spdr_gold_etf,2012-07-17,2012-07-16,154.75,153.98,no_shares_outstanding,154.43,GLD,yfinance_ticker_v2,usd_per_share,154.21,5710900.0
gld_spdr_gold_etf,2012-07-18,2012-07-17,154.5,152.45,no_shares_outstanding,154.01,GLD,yfinance_ticker_v2,usd_per_share,153.47,13021800.0
gld_spdr_gold_etf,2012-07-19,2012-07-18,153.6,152.4,no_shares_outstanding,152.67,GLD,yfinance_ticker_v2,usd_per_share,153.05,6807600.0
gld_spdr_gold_etf,2012-07-20,2012-07-19,154.32,152.93,no_shares_outstanding,153.73,GLD,yfinance_ticker_v2,usd_per_share,153.38,6070000.0
gld_spdr_gold_etf,2012-07-21,2012-07-20,154.0,152.75,no_shares_outstanding,152.97,GLD,yfinance_ticker_v2,usd_per_share,153.67,8583800.0
gld_spdr_gold_etf,2012-07-24,2012-07-23,153.33,152.29,no_shares_outstanding,152.5,GLD,yfinance_ticker_v2,usd_per_share,153.03,5256700.0
gld_spdr_gold_etf,2012-07-25,2012-07-24,153.8,152.2,no_shares_outstanding,153.63,GLD,yfinance_ticker_v2,usd_per_share,153.52,6538900.0
gld_spdr_gold_etf,2012-07-26,2012-07-25,156.29,155.05,no_shares_outstanding,155.33,GLD,yfinance_ticker_v2,usd_per_share,155.67,9355900.0
gld_spdr_gold_etf,2012-07-27,2012-07-26,157.26,156.05,no_shares_outstanding,156.7,GLD,yfinance_ticker_v2,usd_per_share,156.77,7343500.0
gld_spdr_gold_etf,2012-07-28,2012-07-27,157.96,156.66,no_shares_outstanding,157.64,GLD,yfinance_ticker_v2,usd_per_share,157.54,9772600.0
gld_spdr_gold_etf,2012-07-31,2012-07-30,157.66,154.81,no_shares_outstanding,156.84,GLD,yfinance_ticker_v2,usd_per_share,157.43,7212100.0
gld_spdr_gold_etf,2012-08-01,2012-07-31,157.72,156.26,no_shares_outstanding,157.6,GLD,yfinance_ticker_v2,usd_per_share,156.49,10919700.0
gld_spdr_gold_etf,2012-08-02,2012-08-01,155.79,154.41,no_shares_outstanding,155.18,GLD,yfinance_ticker_v2,usd_per_share,155.14,12714500.0
gld_spdr_gold_etf,2012-08-03,2012-08-02,155.14,153.61,no_shares_outstanding,154.66,GLD,yfinance_ticker_v2,usd_per_share,154.13,11538800.0
gld_spdr_gold_etf,2012-08-04,2012-08-03,155.89,154.42,no_shares_outstanding,154.65,GLD,yfinance_ticker_v2,usd_per_share,155.55,10670700.0
gld_spdr_gold_etf,2012-08-07,2012-08-06,156.73,155.74,no_shares_outstanding,155.92,GLD,yfinance_ticker_v2,usd_per_share,156.3,4610800.0
gld_spdr_gold_etf,2012-08-08,2012-08-07,156.63,156.01,no_shares_outstanding,156.37,GLD,yfinance_ticker_v2,usd_per_share,156.28,5923300.0
gld_spdr_gold_etf,2012-08-09,2012-08-08,156.86,156.26,no_shares_outstanding,156.49,GLD,yfinance_ticker_v2,usd_per_share,156.48,3620500.0
gld_spdr_gold_etf,2012-08-10,2012-08-09,157.0,156.28,no_shares_outstanding,156.36,GLD,yfinance_ticker_v2,usd_per_share,156.99,3177800.0
gld_spdr_gold_etf,2012-08-11,2012-08-10,157.82,156.65,no_shares_outstanding,156.9,GLD,yfinance_ticker_v2,usd_per_share,157.18,4608000.0
gld_spdr_gold_etf,2012-08-14,2012-08-13,157.45,155.9,no_shares_outstanding,157.05,GLD,yfinance_ticker_v2,usd_per_share,155.99,4573300.0
gld_spdr_gold_etf,2012-08-15,2012-08-14,155.58,154.83,no_shares_outstanding,155.06,GLD,yfinance_ticker_v2,usd_per_share,155.13,5075200.0
gld_spdr_gold_etf,2012-08-16,2012-08-15,155.82,155.27,no_shares_outstanding,155.32,GLD,yfinance_ticker_v2,usd_per_share,155.63,4993900.0
gld_spdr_gold_etf,2012-08-17,2012-08-16,157.09,155.5,no_shares_outstanding,155.85,GLD,yfinance_ticker_v2,usd_per_share,156.56,8838300.0
gld_spdr_gold_etf,2012-08-18,2012-08-17,157.07,156.22,no_shares_outstanding,157.06,GLD,yfinance_ticker_v2,usd_per_share,156.72,7812100.0
gld_spdr_gold_etf,2012-08-21,2012-08-20,157.4,156.47,no_shares_outstanding,156.52,GLD,yfinance_ticker_v2,usd_per_share,157.26,7846200.0
gld_spdr_gold_etf,2012-08-22,2012-08-21,159.2,158.69,no_shares_outstanding,158.81,GLD,yfinance_ticker_v2,usd_per_share,158.83,11833100.0
gld_spdr_gold_etf,2012-08-23,2012-08-22,160.63,158.51,no_shares_outstanding,159.19,GLD,yfinance_ticker_v2,usd_per_share,160.54,13605900.0
gld_spdr_gold_etf,2012-08-24,2012-08-23,162.45,161.23,no_shares_outstanding,161.41,GLD,yfinance_ticker_v2,usd_per_share,161.89,17237600.0
gld_spdr_gold_etf,2012-08-25,2012-08-24,162.35,161.33,no_shares_outstanding,161.87,GLD,yfinance_ticker_v2,usd_per_share,161.97,8497200.0
gld_spdr_gold_etf,2012-08-28,2012-08-27,162.29,161.34,no_shares_outstanding,161.77,GLD,yfinance_ticker_v2,usd_per_share,161.36,5380200.0
gld_spdr_gold_etf,2012-08-29,2012-08-28,162.19,161.3,no_shares_outstanding,161.63,GLD,yfinance_ticker_v2,usd_per_share,161.64,5074200.0
gld_spdr_gold_etf,2012-08-30,2012-08-29,161.68,160.18,no_shares_outstanding,161.6,GLD,yfinance_ticker_v2,usd_per_share,160.59,9287700.0
gld_spdr_gold_etf,2012-08-31,2012-08-30,161.31,160.01,no_shares_outstanding,161.26,GLD,yfinance_ticker_v2,usd_per_share,160.52,5813700.0
gld_spdr_gold_etf,2012-09-01,2012-08-31,164.22,159.56,no_shares_outstanding,161.14,GLD,yfinance_ticker_v2,usd_per_share,164.22,18024200.0
gld_spdr_gold_etf,2012-09-05,2012-09-04,164.77,163.66,no_shares_outstanding,164.11,GLD,yfinance_ticker_v2,usd_per_share,164.48,12034800.0
gld_spdr_gold_etf,2012-09-06,2012-09-05,164.39,163.81,no_shares_outstanding,164.12,GLD,yfinance_ticker_v2,usd_per_share,164.31,8401900.0
gld_spdr_gold_etf,2012-09-07,2012-09-06,165.78,164.8,no_shares_outstanding,165.16,GLD,yfinance_ticker_v2,usd_per_share,164.89,12961100.0
gld_spdr_gold_etf,2012-09-08,2012-09-07,169.0,167.37,no_shares_outstanding,167.77,GLD,yfinance_ticker_v2,usd_per_share,168.44,19138600.0
gld_spdr_gold_etf,2012-09-11,2012-09-10,168.14,167.23,no_shares_outstanding,167.84,GLD,yfinance_ticker_v2,usd_per_share,167.29,7760600.0
gld_spdr_gold_etf,2012-09-12,2012-09-11,168.53,167.79,no_shares_outstanding,168.22,GLD,yfinance_ticker_v2,usd_per_share,167.9,7522900.0
gld_spdr_gold_etf,2012-09-13,2012-09-12,168.87,167.25,no_shares_outstanding,168.84,GLD,yfinance_ticker_v2,usd_per_share,167.92,9945400.0
gld_spdr_gold_etf,2012-09-14,2012-09-13,171.91,166.3,no_shares_outstanding,167.87,GLD,yfinance_ticker_v2,usd_per_share,171.31,28336900.0
gld_spdr_gold_etf,2012-09-15,2012-09-14,172.23,171.31,no_shares_outstanding,171.89,GLD,yfinance_ticker_v2,usd_per_share,171.8,16847500.0
gld_spdr_gold_etf,2012-09-18,2012-09-17,171.96,170.06,no_shares_outstanding,171.77,GLD,yfinance_ticker_v2,usd_per_share,170.4,11281600.0
gld_spdr_gold_etf,2012-09-19,2012-09-18,171.95,170.67,no_shares_outstanding,170.81,GLD,yfinance_ticker_v2,usd_per_share,171.72,12486600.0
gld_spdr_gold_etf,2012-09-20,2012-09-19,172.03,171.19,no_shares_outstanding,171.88,GLD,yfinance_ticker_v2,usd_per_share,171.74,9125800.0
gld_spdr_gold_etf,2012-09-21,2012-09-20,171.69,170.23,no_shares_outstanding,171.03,GLD,yfinance_ticker_v2,usd_per_share,171.47,8703000.0
gld_spdr_gold_etf,2012-09-22,2012-09-21,173.18,171.54,no_shares_outstanding,172.93,GLD,yfinance_ticker_v2,usd_per_share,171.96,13361300.0
gld_spdr_gold_etf,2012-09-25,2012-09-24,171.39,170.57,no_shares_outstanding,170.63,GLD,yfinance_ticker_v2,usd_per_share,171.05,9177900.0
gld_spdr_gold_etf,2012-09-26,2012-09-25,172.11,170.5,no_shares_outstanding,171.76,GLD,yfinance_ticker_v2,usd_per_share,170.77,10365300.0
gld_spdr_gold_etf,2012-09-27,2012-09-26,170.05,168.34,no_shares_outstanding,169.46,GLD,yfinance_ticker_v2,usd_per_share,169.81,12064800.0
gld_spdr_gold_etf,2012-09-28,2012-09-27,172.6,170.76,no_shares_outstanding,171.02,GLD,yfinance_ticker_v2,usd_per_share,172.34,10539500.0
gld_spdr_gold_etf,2012-09-29,2012-09-28,172.48,171.34,no_shares_outstanding,172.03,GLD,yfinance_ticker_v2,usd_per_share,171.89,9681200.0
gld_spdr_gold_etf,2012-10-02,2012-10-01,173.62,171.77,no_shares_outstanding,172.83,GLD,yfinance_ticker_v2,usd_per_share,172.29,10676400.0
gld_spdr_gold_etf,2012-10-03,2012-10-02,172.7,171.59,no_shares_outstanding,172.47,GLD,yfinance_ticker_v2,usd_per_share,172.1,7053900.0
gld_spdr_gold_etf,2012-10-04,2012-10-03,172.61,171.89,no_shares_outstanding,172.51,GLD,yfinance_ticker_v2,usd_per_share,172.41,5647600.0
gld_spdr_gold_etf,2012-10-05,2012-10-04,174.07,172.92,no_shares_outstanding,173.2,GLD,yfinance_ticker_v2,usd_per_share,173.61,10376800.0
gld_spdr_gold_etf,2012-10-06,2012-10-05,173.37,172.01,no_shares_outstanding,172.87,GLD,yfinance_ticker_v2,usd_per_share,172.62,8871000.0
gld_spdr_gold_etf,2012-10-09,2012-10-08,172.28,171.68,no_shares_outstanding,171.75,GLD,yfinance_ticker_v2,usd_per_share,172.05,3749300.0
gld_spdr_gold_etf,2012-10-10,2012-10-09,172.17,170.56,no_shares_outstanding,171.86,GLD,yfinance_ticker_v2,usd_per_share,170.99,7750700.0
gld_spdr_gold_etf,2012-10-11,2012-10-10,171.34,170.3,no_shares_outstanding,170.54,GLD,yfinance_ticker_v2,usd_per_share,170.84,7361300.0
gld_spdr_gold_etf,2012-10-12,2012-10-11,171.95,171.13,no_shares_outstanding,171.3,GLD,yfinance_ticker_v2,usd_per_share,171.32,5714900.0
gld_spdr_gold_etf,2012-10-13,2012-10-12,171.41,169.81,no_shares_outstanding,171.15,GLD,yfinance_ticker_v2,usd_per_share,170.06,8266000.0
gld_spdr_gold_etf,2012-10-16,2012-10-15,169.1,167.53,no_shares_outstanding,169.01,GLD,yfinance_ticker_v2,usd_per_share,168.35,10704900.0
gld_spdr_gold_etf,2012-10-17,2012-10-16,169.45,168.67,no_shares_outstanding,168.87,GLD,yfinance_ticker_v2,usd_per_share,169.42,6204000.0
gld_spdr_gold_etf,2012-10-18,2012-10-17,169.95,168.92,no_shares_outstanding,169.21,GLD,yfinance_ticker_v2,usd_per_share,169.54,5203400.0
gld_spdr_gold_etf,2012-10-19,2012-10-18,169.31,168.59,no_shares_outstanding,168.8,GLD,yfinance_ticker_v2,usd_per_share,168.79,6607100.0
gld_spdr_gold_etf,2012-10-20,2012-10-19,168.45,166.23,no_shares_outstanding,168.42,GLD,yfinance_ticker_v2,usd_per_share,166.97,13860400.0
gld_spdr_gold_etf,2012-10-23,2012-10-22,167.63,167.03,no_shares_outstanding,167.08,GLD,yfinance_ticker_v2,usd_per_share,167.58,6366200.0
gld_spdr_gold_etf,2012-10-24,2012-10-23,166.06,165.12,no_shares_outstanding,166.04,GLD,yfinance_ticker_v2,usd_per_share,165.43,11892500.0
gld_spdr_gold_etf,2012-10-25,2012-10-24,165.83,164.6,no_shares_outstanding,165.78,GLD,yfinance_ticker_v2,usd_per_share,164.86,10794600.0
gld_spdr_gold_etf,2012-10-26,2012-10-25,166.53,165.77,no_shares_outstanding,166.29,GLD,yfinance_ticker_v2,usd_per_share,166.02,7013800.0
gld_spdr_gold_etf,2012-10-27,2012-10-26,166.6,165.77,no_shares_outstanding,166.23,GLD,yfinance_ticker_v2,usd_per_share,165.93,6441300.0
gld_spdr_gold_etf,2012-11-01,2012-10-31,167.28,166.38,no_shares_outstanding,166.47,GLD,yfinance_ticker_v2,usd_per_share,166.83,4681500.0
gld_spdr_gold_etf,2012-11-02,2012-11-01,167.04,166.04,no_shares_outstanding,167.02,GLD,yfinance_ticker_v2,usd_per_share,166.07,6018000.0
gld_spdr_gold_etf,2012-11-03,2012-11-02,164.47,162.3,no_shares_outstanding,164.45,GLD,yfinance_ticker_v2,usd_per_share,162.6,14763100.0
gld_spdr_gold_etf,2012-11-06,2012-11-05,163.42,162.81,no_shares_outstanding,163.12,GLD,yfinance_ticker_v2,usd_per_share,163.23,6156200.0
gld_spdr_gold_etf,2012-11-07,2012-11-06,166.77,163.61,no_shares_outstanding,163.91,GLD,yfinance_ticker_v2,usd_per_share,166.3,16051800.0
gld_spdr_gold_etf,2012-11-08,2012-11-07,167.13,165.04,no_shares_outstanding,166.87,GLD,yfinance_ticker_v2,usd_per_share,166.49,13195200.0
gld_spdr_gold_etf,2012-11-09,2012-11-08,168.16,166.12,no_shares_outstanding,166.14,GLD,yfinance_ticker_v2,usd_per_share,167.99,8829000.0
gld_spdr_gold_etf,2012-11-10,2012-11-09,168.54,167.55,no_shares_outstanding,168.21,GLD,yfinance_ticker_v2,usd_per_share,167.82,7361000.0
gld_spdr_gold_etf,2012-11-13,2012-11-12,168.28,167.21,no_shares_outstanding,168.1,GLD,yfinance_ticker_v2,usd_per_share,167.45,5647600.0
gld_spdr_gold_etf,2012-11-14,2012-11-13,167.94,166.63,no_shares_outstanding,166.66,GLD,yfinance_ticker_v2,usd_per_share,167.1,6463300.0
gld_spdr_gold_etf,2012-11-15,2012-11-14,168.04,166.78,no_shares_outstanding,167.46,GLD,yfinance_ticker_v2,usd_per_share,167.14,8510500.0
gld_spdr_gold_etf,2012-11-16,2012-11-15,167.05,165.18,no_shares_outstanding,167.0,GLD,yfinance_ticker_v2,usd_per_share,166.09,10023200.0
gld_spdr_gold_etf,2012-11-17,2012-11-16,166.36,165.47,no_shares_outstanding,165.74,GLD,yfinance_ticker_v2,usd_per_share,165.88,6944000.0
gld_spdr_gold_etf,2012-11-20,2012-11-19,168.16,167.38,no_shares_outstanding,167.75,GLD,yfinance_ticker_v2,usd_per_share,167.87,6764500.0
gld_spdr_gold_etf,2012-11-21,2012-11-20,168.02,166.84,no_shares_outstanding,167.75,GLD,yfinance_ticker_v2,usd_per_share,167.39,5496100.0
gld_spdr_gold_etf,2012-11-22,2012-11-21,167.82,166.97,no_shares_outstanding,167.19,GLD,yfinance_ticker_v2,usd_per_share,167.56,3810700.0
gld_spdr_gold_etf,2012-11-24,2012-11-23,170.01,167.8,no_shares_outstanding,167.97,GLD,yfinance_ticker_v2,usd_per_share,169.61,6110100.0
gld_spdr_gold_etf,2012-11-27,2012-11-26,169.73,169.25,no_shares_outstanding,169.56,GLD,yfinance_ticker_v2,usd_per_share,169.43,5377700.0
gld_spdr_gold_etf,2012-11-28,2012-11-27,169.4,168.62,no_shares_outstanding,169.14,GLD,yfinance_ticker_v2,usd_per_share,168.71,7314400.0
gld_spdr_gold_etf,2012-11-29,2012-11-28,166.84,165.38,no_shares_outstanding,165.43,GLD,yfinance_ticker_v2,usd_per_share,166.55,12880100.0
gld_spdr_gold_etf,2012-11-30,2012-11-29,167.5,166.85,no_shares_outstanding,167.14,GLD,yfinance_ticker_v2,usd_per_share,167.18,7446800.0
gld_spdr_gold_etf,2012-12-01,2012-11-30,167.22,165.53,no_shares_outstanding,166.94,GLD,yfinance_ticker_v2,usd_per_share,166.05,8412300.0
gld_spdr_gold_etf,2012-12-04,2012-12-03,166.92,166.04,no_shares_outstanding,166.11,GLD,yfinance_ticker_v2,usd_per_share,166.13,6363400.0
gld_spdr_gold_etf,2012-12-05,2012-12-04,164.83,163.87,no_shares_outstanding,164.06,GLD,yfinance_ticker_v2,usd_per_share,164.42,10208900.0
gld_spdr_gold_etf,2012-12-06,2012-12-05,164.5,163.2,no_shares_outstanding,164.22,GLD,yfinance_ticker_v2,usd_per_share,164.12,10646800.0
gld_spdr_gold_etf,2012-12-07,2012-12-06,165.0,163.53,no_shares_outstanding,163.72,GLD,yfinance_ticker_v2,usd_per_share,164.5,7301600.0
gld_spdr_gold_etf,2012-12-08,2012-12-07,165.22,164.6,no_shares_outstanding,164.88,GLD,yfinance_ticker_v2,usd_per_share,165.16,7289500.0
gld_spdr_gold_etf,2012-12-11,2012-12-10,166.16,165.71,no_shares_outstanding,166.11,GLD,yfinance_ticker_v2,usd_per_share,165.8,4646600.0
gld_spdr_gold_etf,2012-12-12,2012-12-11,165.66,165.12,no_shares_outstanding,165.45,GLD,yfinance_ticker_v2,usd_per_share,165.65,4724000.0
gld_spdr_gold_etf,2012-12-13,2012-12-12,166.94,165.36,no_shares_outstanding,166.2,GLD,yfinance_ticker_v2,usd_per_share,165.77,14164700.0
gld_spdr_gold_etf,2012-12-14,2012-12-13,164.9,163.78,no_shares_outstanding,163.87,GLD,yfinance_ticker_v2,usd_per_share,164.37,9332800.0
gld_spdr_gold_etf,2012-12-15,2012-12-14,164.48,164.02,no_shares_outstanding,164.17,GLD,yfinance_ticker_v2,usd_per_share,164.13,5351700.0
gld_spdr_gold_etf,2012-12-18,2012-12-17,164.62,164.13,no_shares_outstanding,164.16,GLD,yfinance_ticker_v2,usd_per_share,164.44,8173300.0
gld_spdr_gold_etf,2012-12-19,2012-12-18,164.43,160.9,no_shares_outstanding,164.35,GLD,yfinance_ticker_v2,usd_per_share,162.08,23995000.0
gld_spdr_gold_etf,2012-12-20,2012-12-19,162.22,161.11,no_shares_outstanding,161.31,GLD,yfinance_ticker_v2,usd_per_share,161.69,12991600.0
gld_spdr_gold_etf,2012-12-21,2012-12-20,160.12,158.39,no_shares_outstanding,159.87,GLD,yfinance_ticker_v2,usd_per_share,159.73,25148400.0
gld_spdr_gold_etf,2012-12-22,2012-12-21,160.76,159.78,no_shares_outstanding,159.82,GLD,yfinance_ticker_v2,usd_per_share,160.33,13445400.0
gld_spdr_gold_etf,2012-12-25,2012-12-24,160.96,160.47,no_shares_outstanding,160.88,GLD,yfinance_ticker_v2,usd_per_share,160.62,3699400.0
gld_spdr_gold_etf,2012-12-27,2012-12-26,161.49,160.64,no_shares_outstanding,161.36,GLD,yfinance_ticker_v2,usd_per_share,160.78,4961800.0
gld_spdr_gold_etf,2012-12-28,2012-12-27,161.31,160.05,no_shares_outstanding,160.23,GLD,yfinance_ticker_v2,usd_per_share,161.16,8937700.0
gld_spdr_gold_etf,2012-12-29,2012-12-28,160.97,160.15,no_shares_outstanding,160.94,GLD,yfinance_ticker_v2,usd_per_share,160.54,6852900.0
gld_spdr_gold_etf,2013-01-01,2012-12-31,162.75,160.77,no_shares_outstanding,160.9,GLD,yfinance_ticker_v2,usd_per_share,162.02,11786200.0
gld_spdr_gold_etf,2013-01-03,2013-01-02,164.14,163.14,no_shares_outstanding,163.49,GLD,yfinance_ticker_v2,usd_per_share,163.17,10431800.0
gld_spdr_gold_etf,2013-01-04,2013-01-03,162.88,160.83,no_shares_outstanding,162.48,GLD,yfinance_ticker_v2,usd_per_share,161.2,16117500.0
gld_spdr_gold_etf,2013-01-05,2013-01-04,160.63,158.89,no_shares_outstanding,159.52,GLD,yfinance_ticker_v2,usd_per_share,160.44,19179800.0
gld_spdr_gold_etf,2013-01-08,2013-01-07,159.96,159.15,no_shares_outstanding,159.36,GLD,yfinance_ticker_v2,usd_per_share,159.43,9361800.0
gld_spdr_gold_etf,2013-01-09,2013-01-08,160.99,160.01,no_shares_outstanding,160.46,GLD,yfinance_ticker_v2,usd_per_share,160.56,7694800.0
gld_spdr_gold_etf,2013-01-10,2013-01-09,160.83,159.9,no_shares_outstanding,160.77,GLD,yfinance_ticker_v2,usd_per_share,160.49,8334200.0
gld_spdr_gold_etf,2013-01-11,2013-01-10,162.56,161.61,no_shares_outstanding,161.61,GLD,yfinance_ticker_v2,usd_per_share,161.98,11432600.0
gld_spdr_gold_etf,2013-01-12,2013-01-11,161.9,160.11,no_shares_outstanding,161.86,GLD,yfinance_ticker_v2,usd_per_share,161.06,13675600.0
gld_spdr_gold_etf,2013-01-15,2013-01-14,161.97,161.13,no_shares_outstanding,161.88,GLD,yfinance_ticker_v2,usd_per_share,161.54,7289000.0
gld_spdr_gold_etf,2013-01-16,2013-01-15,163.17,162.35,no_shares_outstanding,162.8,GLD,yfinance_ticker_v2,usd_per_share,162.56,10077800.0
gld_spdr_gold_etf,2013-01-17,2013-01-16,163.03,162.15,no_shares_outstanding,162.42,GLD,yfinance_ticker_v2,usd_per_share,162.65,9214700.0
gld_spdr_gold_etf,2013-01-18,2013-01-17,164.4,161.83,no_shares_outstanding,161.94,GLD,yfinance_ticker_v2,usd_per_share,163.35,14911400.0
gld_spdr_gold_etf,2013-01-19,2013-01-18,163.97,163.02,no_shares_outstanding,163.95,GLD,yfinance_ticker_v2,usd_per_share,163.09,10038100.0
gld_spdr_gold_etf,2013-01-23,2013-01-22,164.22,163.37,no_shares_outstanding,163.48,GLD,yfinance_ticker_v2,usd_per_share,163.67,8587900.0
gld_spdr_gold_etf,2013-01-24,2013-01-23,163.95,163.0,no_shares_outstanding,163.92,GLD,yfinance_ticker_v2,usd_per_share,163.21,6697000.0
gld_spdr_gold_etf,2013-01-25,2013-01-24,162.27,161.18,no_shares_outstanding,161.98,GLD,yfinance_ticker_v2,usd_per_share,161.42,13188300.0
gld_spdr_gold_etf,2013-01-26,2013-01-25,161.04,160.31,no_shares_outstanding,160.56,GLD,yfinance_ticker_v2,usd_per_share,160.65,9037400.0
gld_spdr_gold_etf,2013-01-29,2013-01-28,160.73,160.02,no_shares_outstanding,160.24,GLD,yfinance_ticker_v2,usd_per_share,160.29,8491600.0
gld_spdr_gold_etf,2013-01-30,2013-01-29,161.31,160.69,no_shares_outstanding,161.01,GLD,yfinance_ticker_v2,usd_per_share,160.99,7364900.0
gld_spdr_gold_etf,2013-01-31,2013-01-30,163.04,162.03,no_shares_outstanding,162.68,GLD,yfinance_ticker_v2,usd_per_share,162.19,12010000.0
gld_spdr_gold_etf,2013-02-01,2013-01-31,161.81,160.47,no_shares_outstanding,161.62,GLD,yfinance_ticker_v2,usd_per_share,161.2,9334000.0
gld_spdr_gold_etf,2013-02-02,2013-02-01,162.77,160.87,no_shares_outstanding,162.66,GLD,yfinance_ticker_v2,usd_per_share,161.45,12904300.0
gld_spdr_gold_etf,2013-02-05,2013-02-04,162.42,161.15,no_shares_outstanding,161.19,GLD,yfinance_ticker_v2,usd_per_share,162.0,7354900.0
gld_spdr_gold_etf,2013-02-06,2013-02-05,162.79,161.33,no_shares_outstanding,162.75,GLD,yfinance_ticker_v2,usd_per_share,161.96,8979400.0
gld_spdr_gold_etf,2013-02-07,2013-02-06,162.63,161.99,no_shares_outstanding,162.13,GLD,yfinance_ticker_v2,usd_per_share,162.39,6138700.0
gld_spdr_gold_etf,2013-02-08,2013-02-07,162.96,161.13,no_shares_outstanding,161.24,GLD,yfinance_ticker_v2,usd_per_share,161.84,12827200.0
gld_spdr_gold_etf,2013-02-09,2013-02-08,162.02,161.2,no_shares_outstanding,161.46,GLD,yfinance_ticker_v2,usd_per_share,161.57,6085900.0
gld_spdr_gold_etf,2013-02-12,2013-02-11,159.98,159.25,no_shares_outstanding,159.78,GLD,yfinance_ticker_v2,usd_per_share,159.7,12083500.0
gld_spdr_gold_etf,2013-02-13,2013-02-12,160.05,158.88,no_shares_outstanding,159.35,GLD,yfinance_ticker_v2,usd_per_share,159.89,7632300.0
gld_spdr_gold_etf,2013-02-14,2013-02-13,159.64,158.77,no_shares_outstanding,159.6,GLD,yfinance_ticker_v2,usd_per_share,159.05,8961300.0
gld_spdr_gold_etf,2013-02-15,2013-02-14,159.65,158.04,no_shares_outstanding,159.31,GLD,yfinance_ticker_v2,usd_per_share,158.35,12410200.0
gld_spdr_gold_etf,2013-02-16,2013-02-15,156.58,154.56,no_shares_outstanding,156.42,GLD,yfinance_ticker_v2,usd_per_share,155.76,23374100.0
gld_spdr_gold_etf,2013-02-20,2013-02-19,155.84,154.93,no_shares_outstanding,155.8,GLD,yfinance_ticker_v2,usd_per_share,155.33,11803900.0
gld_spdr_gold_etf,2013-02-21,2013-02-20,153.93,150.84,no_shares_outstanding,153.9,GLD,yfinance_ticker_v2,usd_per_share,151.44,30924000.0
gld_spdr_gold_etf,2013-02-22,2013-02-21,153.41,151.9,no_shares_outstanding,152.0,GLD,yfinance_ticker_v2,usd_per_share,152.62,17964800.0
gld_spdr_gold_etf,2013-02-23,2013-02-22,152.99,151.93,no_shares_outstanding,152.26,GLD,yfinance_ticker_v2,usd_per_share,152.97,10093200.0
