asset,available_from,date,high,low,note,open,series_id,source,unit,value,volume
gold_futures_front_continuous,2010-01-26,2010-01-25,1095.2,1095.2,no_shares_outstanding,1095.2,GC=F,yfinance_ticker_v2,usd_per_share,1095.2,8.0
gold_futures_front_continuous,2010-01-27,2010-01-26,1097.9,1097.9,no_shares_outstanding,1097.9,GC=F,yfinance_ticker_v2,usd_per_share,1097.9,4.0
gold_futures_front_continuous,2010-01-28,2010-01-27,1084.4,1084.4,no_shares_outstanding,1084.4,GC=F,yfinance_ticker_v2,usd_per_share,1084.4,206694.0
gold_futures_front_continuous,2010-01-29,2010-01-28,1095.7,1073.2,no_shares_outstanding,1087.8,GC=F,yfinance_ticker_v2,usd_per_share,1083.6,101168.0
gold_futures_front_continuous,2010-01-30,2010-01-29,1090.8,1074.5,no_shares_outstanding,1085.0,GC=F,yfinance_ticker_v2,usd_per_share,1083.0,11456.0
gold_futures_front_continuous,2010-02-02,2010-02-01,1107.3,1076.8,no_shares_outstanding,1081.0,GC=F,yfinance_ticker_v2,usd_per_share,1104.3,2452.0
gold_futures_front_continuous,2010-02-03,2010-02-02,1118.5,1100.2,no_shares_outstanding,1117.4,GC=F,yfinance_ticker_v2,usd_per_share,1117.4,3326.0
gold_futures_front_continuous,2010-02-04,2010-02-03,1124.9,1108.6,no_shares_outstanding,1115.8,GC=F,yfinance_ticker_v2,usd_per_share,1111.4,853.0
gold_futures_front_continuous,2010-02-05,2010-02-04,1110.7,1059.0,no_shares_outstanding,1110.0,GC=F,yfinance_ticker_v2,usd_per_share,1062.4,1426.0
gold_futures_front_continuous,2010-02-06,2010-02-05,1068.5,1045.2,no_shares_outstanding,1052.2,GC=F,yfinance_ticker_v2,usd_per_share,1052.2,1956.0
gold_futures_front_continuous,2010-02-09,2010-02-08,1073.4,1061.6,no_shares_outstanding,1065.7,GC=F,yfinance_ticker_v2,usd_per_share,1065.7,549.0
gold_futures_front_continuous,2010-02-10,2010-02-09,1082.0,1063.1,no_shares_outstanding,1076.7,GC=F,yfinance_ticker_v2,usd_per_share,1076.7,387.0
gold_futures_front_continuous,2010-02-11,2010-02-10,1081.1,1063.3,no_shares_outstanding,1075.8,GC=F,yfinance_ticker_v2,usd_per_share,1075.8,640.0
gold_futures_front_continuous,2010-02-12,2010-02-11,1097.1,1075.6,no_shares_outstanding,1076.8,GC=F,yfinance_ticker_v2,usd_per_share,1094.2,1491.0
gold_futures_front_continuous,2010-02-13,2010-02-12,1092.0,1079.8,no_shares_outstanding,1089.5,GC=F,yfinance_ticker_v2,usd_per_share,1089.5,197.0
gold_futures_front_continuous,2010-02-17,2010-02-16,1120.4,1092.4,no_shares_outstanding,1119.3,GC=F,yfinance_ticker_v2,usd_per_share,1119.3,928.0
gold_futures_front_continuous,2010-02-18,2010-02-17,1127.0,1108.5,no_shares_outstanding,1119.5,GC=F,yfinance_ticker_v2,usd_per_share,1119.5,1083.0
gold_futures_front_continuous,2010-02-19,2010-02-18,1123.7,1100.8,no_shares_outstanding,1118.0,GC=F,yfinance_ticker_v2,usd_per_share,1118.0,989.0
gold_futures_front_continuous,2010-02-20,2010-02-19,1126.2,1099.7,no_shares_outstanding,1121.3,GC=F,yfinance_ticker_v2,usd_per_share,1121.3,137.0
gold_futures_front_continuous,2010-02-23,2010-02-22,1127.4,1110.0,no_shares_outstanding,1112.6,GC=F,yfinance_ticker_v2,usd_per_share,1112.6,124.0
gold_futures_front_continuous,2010-02-24,2010-02-23,1118.3,1102.6,no_shares_outstanding,1116.4,GC=F,yfinance_ticker_v2,usd_per_share,1102.7,152.0
gold_futures_front_continuous,2010-02-25,2010-02-24,1096.5,1096.5,no_shares_outstanding,1096.5,GC=F,yfinance_ticker_v2,usd_per_share,1096.5,751.0
gold_futures_front_continuous,2010-02-26,2010-02-25,1108.2,1088.7,no_shares_outstanding,1107.8,GC=F,yfinance_ticker_v2,usd_per_share,1107.8,386.0
gold_futures_front_continuous,2010-02-27,2010-02-26,1118.3,1106.8,no_shares_outstanding,1106.8,GC=F,yfinance_ticker_v2,usd_per_share,1118.3,382.0
gold_futures_front_continuous,2010-03-02,2010-03-01,1121.9,1113.6,no_shares_outstanding,1119.3,GC=F,yfinance_ticker_v2,usd_per_share,1117.8,184.0
gold_futures_front_continuous,2010-03-03,2010-03-02,1137.4,1115.7,no_shares_outstanding,1136.9,GC=F,yfinance_ticker_v2,usd_per_share,1136.9,155.0
gold_futures_front_continuous,2010-03-04,2010-03-03,1145.0,1133.7,no_shares_outstanding,1142.7,GC=F,yfinance_ticker_v2,usd_per_share,1142.7,170.0
gold_futures_front_continuous,2010-03-05,2010-03-04,1139.0,1128.6,no_shares_outstanding,1132.6,GC=F,yfinance_ticker_v2,usd_per_share,1132.6,118.0
