buy,date,document_number,mid,pair,published_at,quote_type,raw_hash,sell,source
,2014-05-22,152/TB-NHNN,21036.0,USD/VND,2014-05-23T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-05-23,153/TB-NHNN,21036.0,USD/VND,2014-05-24T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-05-25,153/TB-NHNN,21036.0,USD/VND,2014-05-26T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-05-26,155/TB-NHNN,21036.0,USD/VND,2014-05-27T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-05-27,156/TB-NHNN,21036.0,USD/VND,2014-05-28T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-05-28,157/TB-NHNN,21036.0,USD/VND,2014-05-29T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-05-29,158/TB-NHNN,21036.0,USD/VND,2014-05-30T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-05-30,160/TB-NHNN,21036.0,USD/VND,2014-05-31T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-01,160/TB-NHNN,21036.0,USD/VND,2014-06-02T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-02,161/TB-NHNN,21036.0,USD/VND,2014-06-03T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-03,162/TB-NHNN,21036.0,USD/VND,2014-06-04T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-04,165/TB-NHNN,21036.0,USD/VND,2014-06-05T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-05,166/TB-NHNN,21036.0,USD/VND,2014-06-06T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-06,167/TB-NHNN,21036.0,USD/VND,2014-06-07T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-10,169/TB-NHNN,21036.0,USD/VND,2014-06-11T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-11,171/TB-NHNN,21036.0,USD/VND,2014-06-12T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-12,172/TB-NHNN,21036.0,USD/VND,2014-06-13T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-13,176/TB-NHNN,21036.0,USD/VND,2014-06-14T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-15,176/TB-NHNN,21036.0,USD/VND,2014-06-16T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-16,178/TB-NHNN,21036.0,USD/VND,2014-06-17T00:00:00Z,central_rate,b7e1facb6377e8baf628b74b23d934a36664de024f87cd2366257b9ab01b17dd,,sbv_central_fx_history
,2014-06-17,179/TB-NHNN,21036.0,USD/VND,2014-06-18T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-18,180/TB-NHNN,21246.0,USD/VND,2014-06-19T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-19,181/TB-NHNN,21246.0,USD/VND,2014-06-20T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-20,183/TB-NHNN,21246.0,USD/VND,2014-06-21T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-22,183/TB-NHNN,21246.0,USD/VND,2014-06-23T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-23,185/TB-NHNN,21246.0,USD/VND,2014-06-24T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-24,186/TB-NHNN,21246.0,USD/VND,2014-06-25T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-25,188/TB-NHNN,21246.0,USD/VND,2014-06-26T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-26,189/TB-NHNN,21246.0,USD/VND,2014-06-27T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-27,190/TB-NHNN,21246.0,USD/VND,2014-06-28T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-29,190/TB-NHNN,21246.0,USD/VND,2014-06-30T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-06-30,192/TB-NHNN,21246.0,USD/VND,2014-07-01T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-01,193/TB-NHNN,21246.0,USD/VND,2014-07-02T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-02,194/TB-NHNN,21246.0,USD/VND,2014-07-03T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-03,195/TB-NHNN,21246.0,USD/VND,2014-07-04T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-04,196/TB-NHNN,21246.0,USD/VND,2014-07-05T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-06,196/TB-NHNN,21246.0,USD/VND,2014-07-07T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-09,199/TB-NHNN,21246.0,USD/VND,2014-07-10T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-10,201/TB-NHNN,21246.0,USD/VND,2014-07-11T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-11,202/TB-NHNN,21246.0,USD/VND,2014-07-12T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-13,202/TB-NHNN,21246.0,USD/VND,2014-07-14T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-14,203/TB-NHNN,21246.0,USD/VND,2014-07-15T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-15,204/TB-NHNN,21246.0,USD/VND,2014-07-16T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-16,205/TB-NHNN,21246.0,USD/VND,2014-07-17T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-17,207/TB-NHNN,21246.0,USD/VND,2014-07-18T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-18,209/TB-NHNN,21246.0,USD/VND,2014-07-19T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-20,209/TB-NHNN,21246.0,USD/VND,2014-07-21T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-21,211/TB-NHNN,21246.0,USD/VND,2014-07-22T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-22,218/TB-NHNN,21246.0,USD/VND,2014-07-23T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-23,219/TB-NHNN,21246.0,USD/VND,2014-07-24T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-24,220/TB-NHNN,21246.0,USD/VND,2014-07-25T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-25,221/TB-NHNN,21246.0,USD/VND,2014-07-26T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-27,221/TB-NHNN,21246.0,USD/VND,2014-07-28T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-28,223/TB-NHNN,21246.0,USD/VND,2014-07-29T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-29,224/TB-NHNN,21246.0,USD/VND,2014-07-30T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-30,225/TB-NHNN,21246.0,USD/VND,2014-07-31T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-07-31,227/TB-NHNN,21246.0,USD/VND,2014-08-01T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-01,228/TB-NHNN,21246.0,USD/VND,2014-08-02T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-03,228/TB-NHNN,21246.0,USD/VND,2014-08-04T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-04,229/TB-NHNN,21246.0,USD/VND,2014-08-05T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-07,232/TB-NHNN,21246.0,USD/VND,2014-08-08T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-08,234/TB-NHNN,21246.0,USD/VND,2014-08-09T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-10,234/TB-NHNN,21246.0,USD/VND,2014-08-11T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-11,237/TB-NHNN,21246.0,USD/VND,2014-08-12T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-12,238/TB-NHNN,21246.0,USD/VND,2014-08-13T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-13,243/TB-NHNN,21246.0,USD/VND,2014-08-14T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-14,244/TB-NHNN,21246.0,USD/VND,2014-08-15T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-15,246/TB-NHNN,21246.0,USD/VND,2014-08-16T00:00:00Z,central_rate,9ba4e680f3321d5def374cc848721ac83a86694e3b681ec28263f63143ef8ddb,,sbv_central_fx_history
,2014-08-17,246/TB-NHNN,21246.0,USD/VND,2014-08-18T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-18,247/TB-NHNN,21246.0,USD/VND,2014-08-19T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-19,248/TB-NHNN,21246.0,USD/VND,2014-08-20T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-20,251/TB-NHNN,21246.0,USD/VND,2014-08-21T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-21,252/TB-NHNN,21246.0,USD/VND,2014-08-22T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-22,253/TB-NHNN,21246.0,USD/VND,2014-08-23T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-24,253/TB-NHNN,21246.0,USD/VND,2014-08-25T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-25,255/TB-NHNN,21246.0,USD/VND,2014-08-26T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-26,257/TB-NHNN,21246.0,USD/VND,2014-08-27T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-27,259/TB-NHNN,21246.0,USD/VND,2014-08-28T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-28,260/TB-NHNN,21246.0,USD/VND,2014-08-29T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-29,262/TB-NHNN,21246.0,USD/VND,2014-08-30T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-08-31,262/TB-NHNN,21246.0,USD/VND,2014-09-01T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-01,262/TB-NHNN,21246.0,USD/VND,2014-09-02T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-02,262/TB-NHNN,21246.0,USD/VND,2014-09-03T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-05,266/TB-NHNN,21246.0,USD/VND,2014-09-06T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-07,267/TB-NHNN,21246.0,USD/VND,2014-09-08T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-08,268/TB-NHNN,21246.0,USD/VND,2014-09-09T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-09,269/TB-NHNN,21246.0,USD/VND,2014-09-10T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-10,273/TB-NHNN,21246.0,USD/VND,2014-09-11T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-11,274/TB-NHNN,21246.0,USD/VND,2014-09-12T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-12,275/TB-NHNN,21246.0,USD/VND,2014-09-13T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-14,275/TB-NHNN,21246.0,USD/VND,2014-09-15T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-15,276/TB-NHNN,21246.0,USD/VND,2014-09-16T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-16,277/TB-NHNN,21246.0,USD/VND,2014-09-17T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-17,278/TB-NHNN,21246.0,USD/VND,2014-09-18T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-18,279/TB-NHNN,21246.0,USD/VND,2014-09-19T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-19,281/TB-NHNN,21246.0,USD/VND,2014-09-20T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-21,281/TB-NHNN,21246.0,USD/VND,2014-09-22T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-22,282/TB-NHNN,21246.0,USD/VND,2014-09-23T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-23,283/TB-NHNN,21246.0,USD/VND,2014-09-24T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-25,285/TB-NHNN,21246.0,USD/VND,2014-09-26T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-26,286/TB-NHNN,21246.0,USD/VND,2014-09-27T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-28,286/TB-NHNN,21246.0,USD/VND,2014-09-29T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-29,287/TB-NHNN,21246.0,USD/VND,2014-09-30T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-09-30,289/TB-NHNN,21246.0,USD/VND,2014-10-01T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-01,290/TB-NHNN,21246.0,USD/VND,2014-10-02T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-02,291/TB-NHNN,21246.0,USD/VND,2014-10-03T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-06,293/TB-NHNN,21246.0,USD/VND,2014-10-07T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-07,294/TB-NHNN,21246.0,USD/VND,2014-10-08T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-08,295/TB-NHNN,21246.0,USD/VND,2014-10-09T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-09,296/TT-NHNN,21246.0,USD/VND,2014-10-10T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-10,298/TB-NHNN,21246.0,USD/VND,2014-10-11T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-12,298/TB-NHNN,21246.0,USD/VND,2014-10-13T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-13,299/TB-NHNN,21246.0,USD/VND,2014-10-14T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-14,301/TB-NHNN,21246.0,USD/VND,2014-10-15T00:00:00Z,central_rate,76a366d5c753b1a84df919c3e515b80c090509c8f9eae55c65039b9162d8138e,,sbv_central_fx_history
,2014-10-15,302/TB-NHNN,21246.0,USD/VND,2014-10-16T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-16,303/TB-NHNN,21246.0,USD/VND,2014-10-17T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-17,304/TB-NHNN,21246.0,USD/VND,2014-10-18T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-19,304/TB-NHNN,21246.0,USD/VND,2014-10-20T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-20,306/TB-NHNN,21246.0,USD/VND,2014-10-21T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-21,307/TB-NHNN,21246.0,USD/VND,2014-10-22T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-22,308/TB-NHNN,21246.0,USD/VND,2014-10-23T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-23,309/TB-NHNN,21246.0,USD/VND,2014-10-24T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-24,310/TB-NHNN,21246.0,USD/VND,2014-10-25T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-26,310/TB-NHNN,21246.0,USD/VND,2014-10-27T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-27,312/TB-NHNN,21246.0,USD/VND,2014-10-28T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-28,314/TB-NHNN,21246.0,USD/VND,2014-10-29T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-29,315/TB-NHNN,21246.0,USD/VND,2014-10-30T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-30,320/TB-NHNN,21246.0,USD/VND,2014-10-31T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-10-31,322/TB-NHNN,21246.0,USD/VND,2014-11-01T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-04,328/TB-NHNN,21246.0,USD/VND,2014-11-05T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-05,329/TB-NHNN,21246.0,USD/VND,2014-11-06T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-06,330/TB-NHNN,21246.0,USD/VND,2014-11-07T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-07,331/TB-NHNN,21246.0,USD/VND,2014-11-08T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-09,331/TB-NHNN,21246.0,USD/VND,2014-11-10T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-10,333/TB-NHNN,21246.0,USD/VND,2014-11-11T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-11,334/TB-NHNN,21246.0,USD/VND,2014-11-12T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
,2014-11-12,335/TB-NHNN,21246.0,USD/VND,2014-11-13T00:00:00Z,central_rate,b229a49c7ab27965197fcabbcbcf22ad1f222df673a13a768b765aef21e18c05,,sbv_central_fx_history
