buy_consensus,date,global_gold_usd_oz,global_gold_vnd_per_luong,mid_consensus,premium,premium_pct,primary_source,sell_consensus,source_count,source_dispersion,sources_active,spread_abs,spread_pct,usd_vnd
26620000.0,2010-01-02,,,26660000.0,,,giavang_sjc_archive,26700000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",80000.0,0.003,
26630000.0,2010-01-04,1117.7,29499715.31,26665000.0,-2799715.31,-0.0949,giavang_sjc_archive,26700000.0,2,84852.81,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,18167.0
26835000.0,2010-01-05,1118.1,29143161.36,26872500.0,-2233161.36,-0.0766,giavang_sjc_archive,26910000.0,2,67175.14,"giavang_sjc_archive,webgia_sjc_archive",75000.0,0.0028,17941.0
26805000.0,2010-01-06,1135.9,29607117.81,26840000.0,-2732117.81,-0.0923,giavang_sjc_archive,26875000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,17941.0
26940000.0,2010-01-07,1133.1,29534134.82,26982500.0,-2509134.82,-0.085,giavang_sjc_archive,27025000.0,2,53033.01,"giavang_sjc_archive,webgia_sjc_archive",85000.0,0.0031,17941.0
26790000.0,2010-01-08,1138.2,30103613.03,26825000.0,-3243613.03,-0.1077,giavang_sjc_archive,26860000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,18205.0
26885000.0,2010-01-09,1138.2,,26920000.0,,,giavang_sjc_archive,26955000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,
27130000.0,2010-01-11,1150.7,30422516.27,27170000.0,-3212516.27,-0.1056,giavang_sjc_archive,27210000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",80000.0,0.0029,18198.0
27130000.0,2010-01-12,1128.9,29424663.53,27157500.0,-2239663.53,-0.0761,giavang_sjc_archive,27185000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.002,17941.0
26845000.0,2010-01-13,1136.4,29620150.26,26880000.0,-2705150.26,-0.0913,giavang_sjc_archive,26915000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,17941.0
26910000.0,2010-01-14,1142.6,29781751.35,26945000.0,-2801751.35,-0.0941,giavang_sjc_archive,26980000.0,2,63639.61,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,17941.0
26855000.0,2010-01-15,1130.1,29455940.13,26885000.0,-2540940.13,-0.0863,giavang_sjc_archive,26915000.0,2,49497.47,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,17941.0
26770000.0,2010-01-16,1130.1,,26802500.0,,,giavang_sjc_archive,26835000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,
26795000.0,2010-01-18,,,26825000.0,,,giavang_sjc_archive,26855000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,17941.0
26805000.0,2010-01-19,1139.7,29706162.51,26837500.0,-2836162.51,-0.0955,giavang_sjc_archive,26870000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,17941.0
26790000.0,2010-01-20,1112.3,28991986.86,26820000.0,-2141986.86,-0.0739,giavang_sjc_archive,26850000.0,2,56568.54,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,17941.0
26565000.0,2010-01-21,1102.7,28741761.3,26597500.0,-2111761.3,-0.0735,giavang_sjc_archive,26630000.0,2,38890.87,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,17941.0
26330000.0,2010-01-22,1089.2,28389885.18,26360000.0,-1999885.18,-0.0704,giavang_sjc_archive,26390000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,17941.0
26355000.0,2010-01-23,1089.2,,26382500.0,,,giavang_sjc_archive,26410000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,
26425000.0,2010-01-25,1095.2,28546274.57,26450000.0,-2071274.57,-0.0726,giavang_sjc_archive,26475000.0,2,35355.34,"giavang_sjc_archive,webgia_sjc_archive",50000.0,0.0019,17941.0
26435000.0,2010-01-26,1097.9,28616651.7,26462500.0,-2126651.7,-0.0743,giavang_sjc_archive,26490000.0,2,53033.01,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,17941.0
26415000.0,2010-01-27,1084.4,28264775.58,26442500.0,-1794775.58,-0.0635,giavang_sjc_archive,26470000.0,2,38890.87,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,17941.0
26405000.0,2010-01-28,1083.6,28243922.39,26435000.0,-1778922.39,-0.063,giavang_sjc_archive,26465000.0,2,49497.47,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,17941.0
26370000.0,2010-01-29,1083.0,28228284.09,26397500.0,-1803284.09,-0.0639,giavang_sjc_archive,26425000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,17941.0
26370000.0,2010-01-30,1083.0,,26395000.0,,,giavang_sjc_archive,26420000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",50000.0,0.0019,
26350000.0,2010-02-01,1104.3,29535903.24,26380000.0,-3125903.24,-0.1058,giavang_sjc_archive,26410000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18410.0
26395000.0,2010-02-02,1117.4,29878161.82,26422500.0,-3428161.82,-0.1147,giavang_sjc_archive,26450000.0,2,3535.53,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18405.0
26465000.0,2010-02-03,1111.4,28968527.82,26492500.0,-2448527.82,-0.0845,giavang_sjc_archive,26520000.0,2,24748.74,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,17941.0
26375000.0,2010-02-04,1062.4,27691347.84,26405000.0,-1256347.84,-0.0454,giavang_sjc_archive,26435000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,17941.0
25425000.0,2010-02-05,1052.2,27425483.97,25487500.0,-1875483.97,-0.0684,giavang_sjc_archive,25550000.0,2,760139.79,"giavang_sjc_archive,webgia_sjc_archive",125000.0,0.0049,17941.0
25200000.0,2010-02-06,1052.2,,25250000.0,,,giavang_sjc_archive,25300000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",100000.0,0.004,
25190000.0,2010-02-08,1065.7,27777360.09,25245000.0,-2477360.09,-0.0892,giavang_sjc_archive,25300000.0,2,162634.56,"giavang_sjc_archive,webgia_sjc_archive",110000.0,0.0043,17941.0
25110000.0,2010-02-09,1076.7,28064073.96,25160000.0,-2854073.96,-0.1017,giavang_sjc_archive,25210000.0,2,70710.68,"giavang_sjc_archive,webgia_sjc_archive",100000.0,0.004,17941.0
25480000.0,2010-02-10,1075.8,28983067.95,25542500.0,-3378067.95,-0.1166,giavang_sjc_archive,25605000.0,2,236880.77,"giavang_sjc_archive,webgia_sjc_archive",125000.0,0.0049,18544.0
26025000.0,2010-02-11,1094.2,29478778.67,26100000.0,-3303778.67,-0.1121,giavang_sjc_archive,26175000.0,2,141421.36,"giavang_sjc_archive,webgia_sjc_archive",150000.0,0.0057,18544.0
26325000.0,2010-02-12,1089.5,29124228.81,26387500.0,-2674228.81,-0.0918,giavang_sjc_archive,26450000.0,2,53033.01,"giavang_sjc_archive,webgia_sjc_archive",125000.0,0.0047,18400.0
26550000.0,2010-02-18,1118.0,30119974.43,26600000.0,-3469974.43,-0.1152,giavang_sjc_archive,26650000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",100000.0,0.0038,18544.0
26510000.0,2010-02-19,1121.3,30137203.19,26560000.0,-3527203.19,-0.117,giavang_sjc_archive,26610000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",100000.0,0.0038,18500.0
26650000.0,2010-02-20,1121.3,,26695000.0,,,giavang_sjc_archive,26740000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",90000.0,0.0034,
26700000.0,2010-02-22,1112.6,29974492.68,26745000.0,-3184492.68,-0.1062,giavang_sjc_archive,26790000.0,2,148492.42,"giavang_sjc_archive,webgia_sjc_archive",90000.0,0.0034,18544.0
26565000.0,2010-02-23,1102.7,29707776.69,26600000.0,-3072776.69,-0.1034,giavang_sjc_archive,26635000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,18544.0
26415000.0,2010-02-24,1096.5,29540744.16,26450000.0,-3055744.16,-0.1034,giavang_sjc_archive,26485000.0,2,49497.47,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,18544.0
26355000.0,2010-02-25,1107.8,29845178.13,26387500.0,-3425178.13,-0.1148,giavang_sjc_archive,26420000.0,2,137885.82,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18544.0
26405000.0,2010-02-26,1118.3,30128058.03,26437500.0,-3658058.03,-0.1214,giavang_sjc_archive,26470000.0,2,3535.53,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18544.0
26515000.0,2010-02-27,1118.3,,26547500.0,,,giavang_sjc_archive,26580000.0,2,31819.81,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,
26560000.0,2010-03-01,1117.8,30114587.56,26592500.0,-3489587.56,-0.1159,giavang_sjc_archive,26625000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,18544.0
26535000.0,2010-03-02,1136.9,30629158.92,26565000.0,-4034158.92,-0.1317,giavang_sjc_archive,26595000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26655000.0,2010-03-03,1142.7,30785414.41,26685000.0,-4070414.41,-0.1322,giavang_sjc_archive,26715000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
26680000.0,2010-03-04,1132.6,30513311.55,26710000.0,-3773311.55,-0.1237,giavang_sjc_archive,26740000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
26695000.0,2010-03-05,1134.8,30572583.59,26725000.0,-3817583.59,-0.1249,giavang_sjc_archive,26755000.0,2,35355.34,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
26755000.0,2010-03-08,1123.6,30270843.06,26780000.0,-3465843.06,-0.1145,giavang_sjc_archive,26805000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",50000.0,0.0019,18544.0
26655000.0,2010-03-09,1122.0,30979193.52,26685000.0,-4264193.52,-0.1376,giavang_sjc_archive,26715000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,19005.0
26630000.0,2010-03-10,1107.8,30659547.2,26655000.0,-3979547.2,-0.1298,giavang_sjc_archive,26680000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",50000.0,0.0019,19050.0
26420000.0,2010-03-11,1108.0,29850565.0,26450000.0,-3370565.0,-0.1129,giavang_sjc_archive,26480000.0,2,70710.68,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26445000.0,2010-03-12,1101.5,29675448.87,26477500.0,-3165448.87,-0.1067,giavang_sjc_archive,26510000.0,2,81317.28,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18544.0
26370000.0,2010-03-13,1101.5,,26407500.0,,,giavang_sjc_archive,26445000.0,2,3535.53,"giavang_sjc_archive,webgia_sjc_archive",75000.0,0.0028,
26405000.0,2010-03-15,1105.1,29867160.25,26435000.0,-3402160.25,-0.1139,giavang_sjc_archive,26465000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18603.0
26440000.0,2010-03-16,1122.2,31066231.58,26470000.0,-4566231.58,-0.147,giavang_sjc_archive,26500000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,19055.0
26580000.0,2010-03-17,1124.0,30281620.09,26612500.0,-3636620.09,-0.1201,giavang_sjc_archive,26645000.0,2,3535.53,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,18544.0
26465000.0,2010-03-18,1127.4,30373219.96,26497500.0,-3843219.96,-0.1265,giavang_sjc_archive,26530000.0,2,24748.74,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18544.0
26465000.0,2010-03-19,1107.4,29834401.09,26492500.0,-3314401.09,-0.1111,giavang_sjc_archive,26520000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
26345000.0,2010-03-20,1107.4,,26375000.0,,,giavang_sjc_archive,26405000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,
26340000.0,2010-03-22,1099.3,29616180.11,26370000.0,-3216180.11,-0.1086,giavang_sjc_archive,26400000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26300000.0,2010-03-23,1103.5,29729330.76,26327500.0,-3374330.76,-0.1135,giavang_sjc_archive,26355000.0,2,53033.01,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
26130000.0,2010-03-24,1088.6,29327910.05,26157500.0,-3142910.05,-0.1072,giavang_sjc_archive,26185000.0,2,116672.62,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
25930000.0,2010-03-25,1092.7,29438367.26,25962500.0,-3443367.26,-0.117,giavang_sjc_archive,25995000.0,2,45961.94,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18544.0
26000000.0,2010-03-26,1104.2,29748188.1,26032500.0,-3683188.1,-0.1238,giavang_sjc_archive,26065000.0,2,144956.89,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18544.0
26260000.0,2010-03-27,1104.2,,26290000.0,,,giavang_sjc_archive,26320000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,
26210000.0,2010-03-29,1110.3,29912530.49,26237500.0,-3647530.49,-0.1219,giavang_sjc_archive,26265000.0,2,17677.67,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
26190000.0,2010-03-30,1104.5,29756271.7,26220000.0,-3506271.7,-0.1178,giavang_sjc_archive,26250000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26105000.0,2010-03-31,1113.3,29993353.32,26132500.0,-3833353.32,-0.1278,giavang_sjc_archive,26160000.0,2,38890.87,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
26100000.0,2010-04-01,1125.1,30311254.47,26130000.0,-4151254.47,-0.137,giavang_sjc_archive,26160000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26125000.0,2010-04-02,,,26155000.0,,,giavang_sjc_archive,26185000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26100000.0,2010-04-03,,,26130000.0,,,giavang_sjc_archive,26160000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,
26135000.0,2010-04-05,1132.9,31313068.52,26162500.0,-5123068.52,-0.1636,giavang_sjc_archive,26190000.0,2,24748.74,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,19025.0
26085000.0,2010-04-06,1135.1,30580663.9,26115000.0,-4435663.9,-0.145,giavang_sjc_archive,26145000.0,2,77781.75,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26100000.0,2010-04-07,1152.3,316400.21,26130000.0,25843599.79,81.6801,giavang_sjc_archive,26160000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,189.0
26245000.0,2010-04-08,1152.2,31854883.23,26275000.0,-5549883.23,-0.1742,giavang_sjc_archive,26305000.0,2,77781.75,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,19030.0
26400000.0,2010-04-09,1161.1,32008165.01,26432500.0,-5543165.01,-0.1732,giavang_sjc_archive,26465000.0,2,38890.87,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18975.0
26520000.0,2010-04-10,1161.1,,26550000.0,,,giavang_sjc_archive,26580000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,
26600000.0,2010-04-12,1161.6,31996634.76,26635000.0,-5326634.76,-0.1665,giavang_sjc_archive,26670000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,18960.0
26435000.0,2010-04-13,1152.8,31762612.04,26467500.0,-5262612.04,-0.1657,giavang_sjc_archive,26500000.0,2,116672.62,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,18965.0
26410000.0,2010-04-14,1159.0,31224553.1,26440000.0,-4754553.1,-0.1523,giavang_sjc_archive,26470000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26420000.0,2010-04-15,1159.7,31243410.45,26450000.0,-4763410.45,-0.1525,giavang_sjc_archive,26480000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26430000.0,2010-04-16,1136.3,30612995.01,26460000.0,-4122995.01,-0.1347,giavang_sjc_archive,26490000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26265000.0,2010-04-17,1136.3,,26295000.0,,,giavang_sjc_archive,26325000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,
26205000.0,2010-04-19,1135.2,30838988.29,26235000.0,-4573988.29,-0.1483,giavang_sjc_archive,26265000.0,2,77781.75,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18699.0
26260000.0,2010-04-20,1138.6,30674957.2,26290000.0,-4354957.2,-0.142,giavang_sjc_archive,26320000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18544.0
26295000.0,2010-04-21,1148.2,31170462.43,26322500.0,-4820462.43,-0.1546,giavang_sjc_archive,26350000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18686.0
26310000.0,2010-04-22,1142.3,31365439.42,26340000.0,-4995439.42,-0.1593,giavang_sjc_archive,26370000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18900.0
26250000.0,2010-04-23,1153.1,31628480.62,26280000.0,-5318480.62,-0.1682,giavang_sjc_archive,26310000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18880.0
26375000.0,2010-04-24,1153.1,,26407500.0,,,giavang_sjc_archive,26440000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0025,
26415000.0,2010-04-26,1153.5,31076377.91,26440000.0,-4611377.91,-0.1484,giavang_sjc_archive,26465000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",50000.0,0.0019,18544.0
26380000.0,2010-04-27,1161.7,31297292.33,26407500.0,-4862292.33,-0.1554,giavang_sjc_archive,26435000.0,2,38890.87,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
26465000.0,2010-04-28,1171.3,31555928.02,26492500.0,-5035928.02,-0.1596,giavang_sjc_archive,26520000.0,2,24748.74,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
26480000.0,2010-04-29,1168.4,32065121.66,26510000.0,-5525121.66,-0.1723,giavang_sjc_archive,26540000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0023,18890.0
26745000.0,2010-05-04,1168.6,31483185.5,26775000.0,-4678185.5,-0.1486,giavang_sjc_archive,26805000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
26615000.0,2010-05-05,1174.6,31644831.16,26642500.0,-4974831.16,-0.1572,giavang_sjc_archive,26670000.0,2,10606.6,"giavang_sjc_archive,webgia_sjc_archive",55000.0,0.0021,18544.0
26695000.0,2010-05-06,1196.9,32245615.5,26725000.0,-5490615.5,-0.1703,giavang_sjc_archive,26755000.0,2,35355.34,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
27180000.0,2010-05-07,1210.0,32598541.2,27222500.0,-5333541.2,-0.1636,giavang_sjc_archive,27265000.0,2,31819.81,"giavang_sjc_archive,webgia_sjc_archive",85000.0,0.0031,18544.0
27290000.0,2010-05-08,1210.0,,27335000.0,,,giavang_sjc_archive,27380000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",90000.0,0.0033,
27225000.0,2010-05-10,1200.4,32339908.81,27257500.0,-5049908.81,-0.1562,giavang_sjc_archive,27290000.0,2,109601.55,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,18544.0
27370000.0,2010-05-11,1219.9,32865257.2,27407500.0,-5420257.2,-0.1649,giavang_sjc_archive,27445000.0,2,137885.82,"giavang_sjc_archive,webgia_sjc_archive",75000.0,0.0027,18544.0
27975000.0,2010-05-12,1242.7,33479508.73,28025000.0,-5404508.73,-0.1614,giavang_sjc_archive,28075000.0,2,176776.7,"giavang_sjc_archive,webgia_sjc_archive",100000.0,0.0036,18544.0
28100000.0,2010-05-13,1228.8,33105032.25,28150000.0,-4905032.25,-0.1482,giavang_sjc_archive,28200000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",100000.0,0.0035,18544.0
28125000.0,2010-05-14,1227.4,33791285.88,28167500.0,-5581285.88,-0.1652,giavang_sjc_archive,28210000.0,2,24748.74,"giavang_sjc_archive,webgia_sjc_archive",85000.0,0.003,18950.0
28050000.0,2010-05-15,1227.4,,28100000.0,,,giavang_sjc_archive,28150000.0,2,0.0,"giavang_sjc_archive,webgia_sjc_archive",100000.0,0.0036,
28110000.0,2010-05-17,1227.7,33075394.58,28140000.0,-4905394.58,-0.1483,giavang_sjc_archive,28170000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,18544.0
27915000.0,2010-05-18,1214.3,32714388.57,27952500.0,-4724388.57,-0.1444,giavang_sjc_archive,27990000.0,2,81317.28,"giavang_sjc_archive,webgia_sjc_archive",75000.0,0.0027,18544.0
27790000.0,2010-05-19,1192.6,32129768.13,27825000.0,-4269768.13,-0.1329,giavang_sjc_archive,27860000.0,2,127279.22,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0025,18544.0
27480000.0,2010-05-20,1187.8,32000453.58,27512500.0,-4455453.58,-0.1392,giavang_sjc_archive,27545000.0,2,74246.21,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,18544.0
27345000.0,2010-05-21,1175.7,32350861.59,27380000.0,-4935861.59,-0.1526,giavang_sjc_archive,27415000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0026,18940.0
27285000.0,2010-05-22,1175.7,,27322500.0,,,giavang_sjc_archive,27360000.0,2,17677.67,"giavang_sjc_archive,webgia_sjc_archive",75000.0,0.0027,
27395000.0,2010-05-24,1193.8,32162099.24,27427500.0,-4702099.24,-0.1462,giavang_sjc_archive,27460000.0,2,31819.81,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0024,18544.0
27490000.0,2010-05-25,1197.8,32269863.01,27525000.0,-4709863.01,-0.146,giavang_sjc_archive,27560000.0,2,56568.54,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0025,18544.0
27800000.0,2010-05-26,1213.3,32687447.63,27835000.0,-4817447.63,-0.1474,giavang_sjc_archive,27870000.0,2,141421.36,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0025,18544.0
27810000.0,2010-05-27,1211.9,32649729.65,27842500.0,-4774729.65,-0.1462,giavang_sjc_archive,27875000.0,2,74246.21,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0023,18544.0
27705000.0,2010-05-28,1212.2,33364010.45,27735000.0,-5599010.45,-0.1678,giavang_sjc_archive,27765000.0,2,49497.47,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18945.0
27675000.0,2010-05-29,1212.2,,27707500.0,,,giavang_sjc_archive,27740000.0,2,3535.53,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0023,
27660000.0,2010-05-31,,,27692500.0,,,giavang_sjc_archive,27725000.0,2,3535.53,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0023,18544.0
27800000.0,2010-06-01,1224.8,32997268.48,27830000.0,-5137268.48,-0.1557,giavang_sjc_archive,27860000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
27830000.0,2010-06-02,1220.6,32884114.54,27860000.0,-4994114.54,-0.1519,giavang_sjc_archive,27890000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
27805000.0,2010-06-03,1208.3,32552742.91,27835000.0,-4687742.91,-0.144,giavang_sjc_archive,27865000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
27645000.0,2010-06-04,1216.2,32765573.73,27675000.0,-5060573.73,-0.1544,giavang_sjc_archive,27705000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
27760000.0,2010-06-05,1216.2,,27795000.0,,,giavang_sjc_archive,27830000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0025,
27725000.0,2010-06-07,1239.3,33387912.15,27755000.0,-5602912.15,-0.1678,giavang_sjc_archive,27785000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0022,18544.0
28150000.0,2010-06-08,1244.0,33514533.27,28195000.0,-5274533.27,-0.1574,giavang_sjc_archive,28240000.0,2,148492.42,"giavang_sjc_archive,webgia_sjc_archive",90000.0,0.0032,18544.0
28120000.0,2010-06-09,1228.5,33096948.65,28150000.0,-4916948.65,-0.1486,giavang_sjc_archive,28180000.0,2,28284.27,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,18544.0
27970000.0,2010-06-10,1220.8,32889504.7,28002500.0,-4854504.7,-0.1476,giavang_sjc_archive,28035000.0,2,95459.42,"giavang_sjc_archive,webgia_sjc_archive",65000.0,0.0023,18544.0
27865000.0,2010-06-11,1228.9,33107725.69,27895000.0,-5182725.69,-0.1565,giavang_sjc_archive,27925000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,18544.0
27960000.0,2010-06-12,1228.9,,27990000.0,,,giavang_sjc_archive,28020000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,
28025000.0,2010-06-14,1223.3,32956857.06,28055000.0,-4871857.06,-0.1478,giavang_sjc_archive,28085000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,18544.0
27935000.0,2010-06-15,1233.2,33223569.77,27965000.0,-5228569.77,-0.1574,giavang_sjc_archive,27995000.0,2,7071.07,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,18544.0
28070000.0,2010-06-16,1229.3,33118502.72,28100000.0,-4988502.72,-0.1506,giavang_sjc_archive,28130000.0,2,42426.41,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,18544.0
28085000.0,2010-06-17,1247.5,33608826.57,28115000.0,-5463826.57,-0.1626,giavang_sjc_archive,28145000.0,2,21213.2,"giavang_sjc_archive,webgia_sjc_archive",60000.0,0.0021,18544.0
28260000.0,2010-06-18,1257.2,33870152.4,28300000.0,-5530152.4,-0.1633,giavang_sjc_archive,28340000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",80000.0,0.0028,18544.0
28440000.0,2010-06-19,1257.2,,28475000.0,,,giavang_sjc_archive,28510000.0,2,14142.14,"giavang_sjc_archive,webgia_sjc_archive",70000.0,0.0025,
