buy,date,document_number,mid,pair,published_at,quote_type,raw_hash,sell,source
17815.85,2026-07-10,,18283.97,AUD/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,18572.13,vietcombank_fx_xml
18039.77,2026-07-10,,18513.77,CAD/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,18805.55,vietcombank_fx_xml
31826.06,2026-07-10,,32662.305,CHF/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,33177.07,vietcombank_fx_xml
3771.85,2026-07-10,,3870.955,CNY/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,3931.96,vietcombank_fx_xml
3951.28,2026-07-10,,4026.825,DKK/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,4102.37,vietcombank_fx_xml
29314.66,2026-07-10,,30235.45,EUR/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,30860.13,vietcombank_fx_xml
34309.35,2026-07-10,,35210.84,GBP/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,35765.77,vietcombank_fx_xml
3258.89,2026-07-10,,3354.745,HKD/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,3417.68,vietcombank_fx_xml
274.13,2026-07-10,,280.03,INR/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,285.93,vietcombank_fx_xml
156.55,2026-07-10,,162.74,JPY/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,167.35,vietcombank_fx_xml
14.88,2026-07-10,,17.235,KRW/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,17.94,vietcombank_fx_xml
85010.58,2026-07-10,,87070.745,KWD/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,89130.91,vietcombank_fx_xml
6377.4,2026-07-10,,6446.77,MYR/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,6516.14,vietcombank_fx_xml
2632.11,2026-07-10,,2687.915,NOK/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,2743.72,vietcombank_fx_xml
324.64,2026-07-10,,342.0,RUB/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,359.36,vietcombank_fx_xml
6964.03,2026-07-10,,7113.885,SAR/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,7263.74,vietcombank_fx_xml
2675.82,2026-07-10,,2732.55,SEK/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,2789.28,vietcombank_fx_xml
19821.57,2026-07-10,,20363.07,SGD/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,20704.36,vietcombank_fx_xml
696.55,2026-07-10,,790.355,THB/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,806.76,vietcombank_fx_xml
26072.0,2026-07-10,,26282.0,USD/VND,,cash_transfer_sell,40a6c31c302dd90123a37e0cf10ac8e55a07125579c8a829ee58f7bfec3b3c06,26462.0,vietcombank_fx_xml
,2010-01-01,635/TB-NHNN,17941.0,USD/VND,2010-01-02T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-05,02/TB-NHNN,17941.0,USD/VND,2010-01-06T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-06,03/TB-NHNN,17941.0,USD/VND,2010-01-07T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-07,04/TB-NHNN,17941.0,USD/VND,2010-01-08T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-12,09/TB-NHNN,17941.0,USD/VND,2010-01-13T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-13,11/TB-NHNN,17941.0,USD/VND,2010-01-14T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-14,12/TB-NHNNN,17941.0,USD/VND,2010-01-15T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-15,13/TB-NHNN,17941.0,USD/VND,2010-01-16T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-17,13/TB-NHNN,17941.0,USD/VND,2010-01-18T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-18,15/TB-NHNN,17941.0,USD/VND,2010-01-19T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-19,17/TB-NHNN,17941.0,USD/VND,2010-01-20T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-20,19/TB-NHNN,17941.0,USD/VND,2010-01-21T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-21,20/TB-NHNN,17941.0,USD/VND,2010-01-22T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-22,22/TB-NHNN,17941.0,USD/VND,2010-01-23T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-24,22/TB-NHNN,17941.0,USD/VND,2010-01-25T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-25,25/TB-NHNN,17941.0,USD/VND,2010-01-26T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-26,27/TB-NHNN,17941.0,USD/VND,2010-01-27T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-27,29/TB-NHNN,17941.0,USD/VND,2010-01-28T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-28,30/TB-NHNN,17941.0,USD/VND,2010-01-29T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-29,32/TB-NHNN,17941.0,USD/VND,2010-01-30T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-01-31,32/TB-NHNN,17941.0,USD/VND,2010-02-01T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-03,38/TB-NHNN,17941.0,USD/VND,2010-02-04T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-04,40/TB-NHNN,17941.0,USD/VND,2010-02-05T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-05,43/TB-NHNN,17941.0,USD/VND,2010-02-06T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-07,43/TB-NHNN,17941.0,USD/VND,2010-02-08T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-08,45/TB-NHNN,17941.0,USD/VND,2010-02-09T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-09,47/TB-NHNN,17941.0,USD/VND,2010-02-10T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-10,52/TB-NHNN,18544.0,USD/VND,2010-02-11T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-11,55/TB-NHNN,18544.0,USD/VND,2010-02-12T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-18,59/TB-NHNN,18544.0,USD/VND,2010-02-19T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-21,59/TB-NHNN,18544.0,USD/VND,2010-02-22T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-22,62/TB-NHNN,18544.0,USD/VND,2010-02-23T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-23,64/TB-NHNN,18544.0,USD/VND,2010-02-24T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-24,65/TB-NHNN,18544.0,USD/VND,2010-02-25T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-25,71/TB-NHNN,18544.0,USD/VND,2010-02-26T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-26,72/TB-NHNN,18544.0,USD/VND,2010-02-27T00:00:00Z,central_rate,6d2fd03f3a463643e5dbd0ebd3f6f7d71f48040eb0048c7a3bc5217694b9b7cb,,sbv_central_fx_history
,2010-02-28,72/TB-NHNN,18544.0,USD/VND,2010-03-01T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-01,74/TB-NHNN,18544.0,USD/VND,2010-03-02T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-02,75/TB-NHNN,18544.0,USD/VND,2010-03-03T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-03,76/TB-NHNN,18544.0,USD/VND,2010-03-04T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-04,77/TB-NHNN,18544.0,USD/VND,2010-03-05T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-05,78/TB-NHNN,18544.0,USD/VND,2010-03-06T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-07,78/TB-NHNN,18544.0,USD/VND,2010-03-08T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-08,80/TB-NHNN,18544.0,USD/VND,2010-03-09T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-11,85/TB-NHNN,18544.0,USD/VND,2010-03-12T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-12,86/TB-NHNN,18544.0,USD/VND,2010-03-13T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-14,86/TB-NHNN,18544.0,USD/VND,2010-03-15T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-17,90/TB-NHNN,18544.0,USD/VND,2010-03-18T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-18,91/TB-NHNN,18544.0,USD/VND,2010-03-19T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-19,93/TB-NHNN,18544.0,USD/VND,2010-03-20T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-21,93/TB-NHNN,18544.0,USD/VND,2010-03-22T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-22,96/TB-NHNN,18544.0,USD/VND,2010-03-23T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-23,97/TB-NHNN,18544.0,USD/VND,2010-03-24T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-24,99/TB-NHNN,18544.0,USD/VND,2010-03-25T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-25,100/TB-NHNN,18544.0,USD/VND,2010-03-26T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-26,104/TB-NHNN,18544.0,USD/VND,2010-03-27T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-28,104/TB-NHNN,18544.0,USD/VND,2010-03-29T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-29,105/TB-NHNN,18544.0,USD/VND,2010-03-30T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-30,106/TB-NHNN,18544.0,USD/VND,2010-03-31T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-03-31,108/TB-NHNN,18544.0,USD/VND,2010-04-01T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-01,109/TB-NHNN,18544.0,USD/VND,2010-04-02T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-02,111/TB-NHNN,18544.0,USD/VND,2010-04-03T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-04,111/TB-NHNN,18544.0,USD/VND,2010-04-05T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-06,117/TB-NHNN,18544.0,USD/VND,2010-04-07T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-14,130/TB-NHNN,18544.0,USD/VND,2010-04-15T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-15,132/TB-NHNN,18544.0,USD/VND,2010-04-16T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-16,134/TB-NHNN,18544.0,USD/VND,2010-04-17T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-20,136/TB-NHNN,18544.0,USD/VND,2010-04-21T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-25,144/TB-NHNN,18544.0,USD/VND,2010-04-26T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-26,148/TB-NHNN,18544.0,USD/VND,2010-04-27T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-27,150/TB-NHNN,18544.0,USD/VND,2010-04-28T00:00:00Z,central_rate,dc41bf248e011f1be99cd1b8595fe2b1d856bc90e44f5ba31c2e775770b4841e,,sbv_central_fx_history
,2010-04-28,153/TB-NHNN,18544.0,USD/VND,2010-04-29T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-04,156/TB-NHNN,18544.0,USD/VND,2010-05-05T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-05,159/TB-NHNN,18544.0,USD/VND,2010-05-06T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-06,160/TB-NHNN,18544.0,USD/VND,2010-05-07T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-07,161/TB-NHNN,18544.0,USD/VND,2010-05-08T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-09,161/TB-NHNN,18544.0,USD/VND,2010-05-10T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-10,163/TB-NHNN,18544.0,USD/VND,2010-05-11T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-11,167/TB-NHNN,18544.0,USD/VND,2010-05-12T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-12,168/TB-NHNN,18544.0,USD/VND,2010-05-13T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-13,172/TB-NHNN,18544.0,USD/VND,2010-05-14T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-16,173/TB-NHNN,18544.0,USD/VND,2010-05-17T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-17,174/TB-NHNN,18544.0,USD/VND,2010-05-18T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-18,176/TB-NHNN,18544.0,USD/VND,2010-05-19T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-19,177/TB-NHNN,18544.0,USD/VND,2010-05-20T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-20,179/TB-NHNN,18544.0,USD/VND,2010-05-21T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-24,181/TB-NHNN,18544.0,USD/VND,2010-05-25T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-25,183/TB-NHNN,18544.0,USD/VND,2010-05-26T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-26,186/TB-NHNN,18544.0,USD/VND,2010-05-27T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-27,187/TB-NHNN,18544.0,USD/VND,2010-05-28T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-05-31,191/TB-NHNN,18544.0,USD/VND,2010-06-01T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-01,194/TB-NHNN,18544.0,USD/VND,2010-06-02T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-02,195/TB-NHNN,18544.0,USD/VND,2010-06-03T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-03,196/TB-NHNN,18544.0,USD/VND,2010-06-04T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-04,197/TB-NHNN,18544.0,USD/VND,2010-06-05T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-06,197/TB-NHNN,18544.0,USD/VND,2010-06-07T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-07,198/TB-NHNN,18544.0,USD/VND,2010-06-08T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-08,199/TB-NHNN,18544.0,USD/VND,2010-06-09T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-09,201/TB-NHNN,18544.0,USD/VND,2010-06-10T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-10,202/TB-NHNN,18544.0,USD/VND,2010-06-11T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-11,206/TB-NHNN,18544.0,USD/VND,2010-06-12T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-13,206/TB-NHNN,18544.0,USD/VND,2010-06-14T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-14,207/TB-NHNN,18544.0,USD/VND,2010-06-15T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-15,209/TB-NHNN,18544.0,USD/VND,2010-06-16T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-16,210/TB-NHNN,18544.0,USD/VND,2010-06-17T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-17,212/TB-NHNN,18544.0,USD/VND,2010-06-18T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-18,215/TB-NHNN,18544.0,USD/VND,2010-06-19T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-20,215/TB-NHNN,18544.0,USD/VND,2010-06-21T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-21,216/TB-NHNN,18544.0,USD/VND,2010-06-22T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
,2010-06-22,217/TB-NHNN,18544.0,USD/VND,2010-06-23T00:00:00Z,central_rate,77552d81c2c0c0e1856ae0ecb4cd3973f89f9f255a101e0a8e3da44721c6e01f,,sbv_central_fx_history
