date,phase,horizon_days,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2025-08-21,test,63,3,catboost_mean,-0.0913748959430331,0.2142823051461516,-0.1057765701637093,False,False,0,1,0.1762360446570972,0.0,0.1762360446570972,0.5,-0.1
2025-08-22,test,63,3,catboost_mean,-0.0840160337263553,0.2333389714461851,-0.106606379887411,False,False,0,1,0.168261562998405,0.0,0.168261562998405,0.5,-0.1
2025-08-23,test,63,3,catboost_mean,-0.0788339710342531,0.2473038267648897,-0.1123584847205758,False,False,0,1,0.1627172195892574,0.0,0.1627172195892574,0.5,-0.1
2025-08-24,test,63,3,catboost_mean,-0.0811183262492085,0.24109336953349,-0.1140592175440796,False,False,0,1,0.1627172195892574,0.0,0.1627172195892574,0.5,-0.1
2025-08-25,test,63,3,catboost_mean,-0.0810250311976376,0.2413453381823302,-0.117950820538288,False,False,0,1,0.1557828481510621,0.0,0.1557828481510621,0.5,-0.1
2025-08-26,test,63,3,catboost_mean,-0.0809524467873109,0.2415414710306795,-0.1139251943610559,False,False,0,1,0.1205951448707909,0.0,0.1205951448707909,0.5,-0.1
2025-08-27,test,63,3,catboost_mean,-0.0838895485265168,0.2336745375354911,-0.11637320376074,False,False,0,1,0.1414062499999999,0.0,0.1414062499999999,0.5,-0.1
2025-08-28,test,63,3,catboost_mean,-0.0833040181926222,0.2352314341548733,-0.1170598728011135,False,False,0,1,0.1346303501945525,0.0,0.1346303501945525,0.5,-0.1
2025-08-29,test,63,3,catboost_mean,-0.0830488791029715,0.2359116239988333,-0.1203816286531477,False,False,0,1,0.1322505800464037,0.0,0.1322505800464037,0.5,-0.1
2025-08-30,test,63,3,catboost_mean,-0.0769268445955881,0.2525535044207361,-0.1174821036217846,False,False,0,1,0.1209800918836141,0.0,0.1209800918836141,0.5,-0.1
2025-08-31,test,63,3,catboost_mean,-0.0813009344845412,0.2406006005658036,-0.1127202050624742,False,False,0,1,0.1209800918836141,0.0,0.1209800918836141,0.5,-0.1
2025-09-01,test,63,3,catboost_mean,-0.0858360174985856,0.2285402571195268,-0.1083217328928753,False,False,0,1,0.1255742725880551,0.0,0.1255742725880551,0.5,-0.1
