available_from,date,domain,frequency,release_date,series_id,series_name,source,unit,value
2025-06-06,2016-01-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,68.89885000000001
2025-06-06,2016-01-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,12786.665027566665
2025-06-06,2016-01-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,76.87
2025-06-06,2016-01-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,545.25
2025-06-06,2016-02-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,523.6569000000001
2025-06-06,2016-02-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,51.187675999999996
2025-06-06,2016-02-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,10273.820839566666
2025-06-06,2016-02-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,78.73
2025-06-06,2016-02-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,559.37
2025-06-06,2016-03-01,LMI,Q,2025-06-06,LEU_PT,unemployment_rate_pct,gso_macro_monitor_curated,pct,1.76
2025-06-06,2016-03-01,LMI,Q,2025-06-06,LE_PE_NUM,labour_employed_10k,gso_macro_monitor_curated,10k_persons,53288.8
2025-06-06,2016-03-01,LMI,Q,2025-06-06,LLF_PE_NUM,labour_force_10k,gso_macro_monitor_curated,10k_persons,54404.9
2025-06-06,2016-03-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,827.758468
2025-06-06,2016-03-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,69.515222
2025-06-06,2016-03-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,14442.151573566665
2025-06-06,2016-03-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,79.05
2025-06-06,2016-03-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,571.69
2025-06-06,2016-04-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,992.753345
2025-06-06,2016-04-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,63.071802000000005
2025-06-06,2016-04-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,14143.908474543332
2025-06-06,2016-04-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,80.68
2025-06-06,2016-04-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,598.37
2025-06-06,2016-05-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,1024.832964
2025-06-06,2016-05-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,69.984534
2025-06-06,2016-05-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,14572.225516543333
2025-06-06,2016-05-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,81.92
2025-06-06,2016-05-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,618.44
2025-06-06,2016-06-01,LMI,Q,2025-06-06,LEU_PT,unemployment_rate_pct,gso_macro_monitor_curated,pct,1.55
2025-06-06,2016-06-01,LMI,Q,2025-06-06,LE_PE_NUM,labour_employed_10k,gso_macro_monitor_curated,10k_persons,53238.9
2025-06-06,2016-06-01,LMI,Q,2025-06-06,LLF_PE_NUM,labour_force_10k,gso_macro_monitor_curated,10k_persons,54361.5
2025-06-06,2016-06-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,909.317779
2025-06-06,2016-06-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,65.633364
2025-06-06,2016-06-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,14812.451766543334
2025-06-06,2016-06-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,84.72
2025-06-06,2016-06-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,632.26
2025-06-06,2016-07-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,896.677913
2025-06-06,2016-07-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,64.906218
2025-06-06,2016-07-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,14425.920697376665
2025-06-06,2016-07-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,83.71
2025-06-06,2016-07-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,652.23
2025-06-06,2016-08-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,870.241811
2025-06-06,2016-08-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,70.08707000000001
2025-06-06,2016-08-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,15566.756175376666
2025-06-06,2016-08-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,84.38
2025-06-06,2016-08-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,674.63
2025-06-06,2016-09-01,LMI,Q,2025-06-06,LEU_PT,unemployment_rate_pct,gso_macro_monitor_curated,pct,1.66
2025-06-06,2016-09-01,LMI,Q,2025-06-06,LE_PE_NUM,labour_employed_10k,gso_macro_monitor_curated,10k_persons,53272.2
2025-06-06,2016-09-01,LMI,Q,2025-06-06,LLF_PE_NUM,labour_force_10k,gso_macro_monitor_curated,10k_persons,54435.1
2025-06-06,2016-09-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,842.0
2025-06-06,2016-09-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,73.574437
2025-06-06,2016-09-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,14627.676882376667
2025-06-06,2016-09-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,85.0
2025-06-06,2016-09-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,668.44
2025-06-06,2016-10-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,946.8514570000001
2025-06-06,2016-10-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,86.953118
2025-06-06,2016-10-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,15880.381002583332
2025-06-06,2016-10-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,82.25
2025-06-06,2016-10-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,675.8
2025-06-06,2016-11-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,1003.64116
2025-06-06,2016-11-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,87.843028
2025-06-06,2016-11-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,16431.570056583336
2025-06-06,2016-11-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,80.63
2025-06-06,2016-11-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,665.07
2025-06-06,2016-12-01,LMI,Q,2025-06-06,LEU_PT,unemployment_rate_pct,gso_macro_monitor_curated,pct,1.6
2025-06-06,2016-12-01,LMI,Q,2025-06-06,LE_PE_NUM,labour_employed_10k,gso_macro_monitor_curated,10k_persons,53405.4
2025-06-06,2016-12-01,LMI,Q,2025-06-06,LLF_PE_NUM,labour_force_10k,gso_macro_monitor_curated,10k_persons,54557.9
2025-06-06,2016-12-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,943.480091
2025-06-06,2016-12-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,76.406633
2025-06-06,2016-12-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,17014.846373583336
2025-06-06,2016-12-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,80.12
2025-06-06,2016-12-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,664.87
2025-06-06,2016-12-31,POP,A,2025-06-06,LP_PE_NUM,population_10k,gso_macro_monitor_curated,10k_persons,93250.704
2025-06-06,2017-01-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,85.71
2025-06-06,2017-01-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,97.47
2025-06-06,2017-01-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,110.62
2025-06-06,2017-01-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,98.09
2025-06-06,2017-01-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,96.8
2025-06-06,2017-01-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,659.446553
2025-06-06,2017-01-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,52.844127
2025-06-06,2017-01-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,13189.532147212449
2025-06-06,2017-01-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,84.46
2025-06-06,2017-01-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,697.28
2025-06-06,2017-02-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,85.7
2025-06-06,2017-02-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,96.88
2025-06-06,2017-02-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,108.89
2025-06-06,2017-02-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,100.94
2025-06-06,2017-02-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,96.26
2025-06-06,2017-02-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,692.54826
2025-06-06,2017-02-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,78.497438
2025-06-06,2017-02-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,15284.2860529053
2025-06-06,2017-02-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,86.83
2025-06-06,2017-02-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,710.79
2025-06-06,2017-03-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,104.71
2025-06-06,2017-03-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,116.5
2025-06-06,2017-03-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,117.5
2025-06-06,2017-03-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,100.63
2025-06-06,2017-03-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,114.49
2025-06-06,2017-03-01,LMI,Q,2025-06-06,LEU_PT,unemployment_rate_pct,gso_macro_monitor_curated,pct,1.82
2025-06-06,2017-03-01,LMI,Q,2025-06-06,LE_PE_NUM,labour_employed_10k,gso_macro_monitor_curated,10k_persons,53363.5
2025-06-06,2017-03-01,LMI,Q,2025-06-06,LLF_PE_NUM,labour_force_10k,gso_macro_monitor_curated,10k_persons,54505.1
2025-06-06,2017-03-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,995.394844
2025-06-06,2017-03-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,76.304524
2025-06-06,2017-03-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,18569.851274910387
2025-06-06,2017-03-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,90.82
2025-06-06,2017-03-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,722.31
2025-06-06,2017-04-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,97.07
2025-06-06,2017-04-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,122.18
2025-06-06,2017-04-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,123.8
2025-06-06,2017-04-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,106.04
2025-06-06,2017-04-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,118.14
2025-06-06,2017-04-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,991.128946
2025-06-06,2017-04-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,72.779744
2025-06-06,2017-04-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,17415.10224880279
2025-06-06,2017-04-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,89.54
2025-06-06,2017-04-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,717.73
2025-06-06,2017-05-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,99.15
2025-06-06,2017-05-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,120.08
2025-06-06,2017-05-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,130.85
2025-06-06,2017-05-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,102.65
2025-06-06,2017-05-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,117.49
2025-06-06,2017-05-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,1141.356806
2025-06-06,2017-05-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,72.835227
2025-06-06,2017-05-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,18543.94692516698
2025-06-06,2017-05-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,93.91
2025-06-06,2017-05-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,737.82
2025-06-06,2017-06-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,96.47
2025-06-06,2017-06-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,114.03
2025-06-06,2017-06-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,133.93
2025-06-06,2017-06-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,107.97
2025-06-06,2017-06-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,112.95
2025-06-06,2017-06-01,LMI,Q,2025-06-06,LEU_PT,unemployment_rate_pct,gso_macro_monitor_curated,pct,1.62
2025-06-06,2017-06-01,LMI,Q,2025-06-06,LE_PE_NUM,labour_employed_10k,gso_macro_monitor_curated,10k_persons,53403.2
2025-06-06,2017-06-01,LMI,Q,2025-06-06,LLF_PE_NUM,labour_force_10k,gso_macro_monitor_curated,10k_persons,54523.7
2025-06-06,2017-06-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,1010.030199
2025-06-06,2017-06-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,75.815704
2025-06-06,2017-06-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,18179.649427197004
2025-06-06,2017-06-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,99.14
2025-06-06,2017-06-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,776.47
2025-06-06,2017-07-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,86.57
2025-06-06,2017-07-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,116.56
2025-06-06,2017-07-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,140.84
2025-06-06,2017-07-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,107.76
2025-06-06,2017-07-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,113.89
2025-06-06,2017-07-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,969.519154
2025-06-06,2017-07-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,76.330999
2025-06-06,2017-07-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,17455.378662907868
2025-06-06,2017-07-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,101.18
2025-06-06,2017-07-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,783.55
2025-06-06,2017-08-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,80.45
2025-06-06,2017-08-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,128.49
2025-06-06,2017-08-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,148.4
2025-06-06,2017-08-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,110.44
2025-06-06,2017-08-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,122.31
2025-06-06,2017-08-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,899.99471
2025-06-06,2017-08-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,79.130865
2025-06-06,2017-08-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,18304.838936426826
2025-06-06,2017-08-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,103.88
2025-06-06,2017-08-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,782.76
2025-06-06,2017-09-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,82.94
2025-06-06,2017-09-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,133.99
2025-06-06,2017-09-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,146.67
2025-06-06,2017-09-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,107.09
2025-06-06,2017-09-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,126.63
2025-06-06,2017-09-01,LMI,Q,2025-06-06,LEU_PT,unemployment_rate_pct,gso_macro_monitor_curated,pct,1.57
2025-06-06,2017-09-01,LMI,Q,2025-06-06,LE_PE_NUM,labour_employed_10k,gso_macro_monitor_curated,10k_persons,53769.1
2025-06-06,2017-09-01,LMI,Q,2025-06-06,LLF_PE_NUM,labour_force_10k,gso_macro_monitor_curated,10k_persons,54878.7
2025-06-06,2017-09-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,910.612844
2025-06-06,2017-09-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,78.465255
2025-06-06,2017-09-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,18350.636753723094
2025-06-06,2017-09-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,107.66
2025-06-06,2017-09-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,804.42
2025-06-06,2017-10-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,95.37
2025-06-06,2017-10-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,135.62
2025-06-06,2017-10-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,134.78
2025-06-06,2017-10-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,107.08
2025-06-06,2017-10-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,128.76
2025-06-06,2017-10-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,1037.0
2025-06-06,2017-10-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,72.56056
2025-06-06,2017-10-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,18241.68613571346
2025-06-06,2017-10-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,105.16
2025-06-06,2017-10-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,837.28
2025-06-06,2017-11-01,IND,M,2025-06-06,AIP_ISIC4_B_IX,ip_mining_quarrying_index,gso_macro_monitor_curated,index_2015=100,90.06
2025-06-06,2017-11-01,IND,M,2025-06-06,AIP_ISIC4_C_IX,ip_manufacturing_index,gso_macro_monitor_curated,index_2015=100,137.47
2025-06-06,2017-11-01,IND,M,2025-06-06,AIP_ISIC4_D_IX,ip_electricity_index,gso_macro_monitor_curated,index_2015=100,132.59
2025-06-06,2017-11-01,IND,M,2025-06-06,AIP_ISIC4_E_IX,ip_water_waste_index,gso_macro_monitor_curated,index_2015=100,111.18
2025-06-06,2017-11-01,IND,M,2025-06-06,AIP_ISIC4_IX,ip_total_index,gso_macro_monitor_curated,index_2015=100,129.21
2025-06-06,2017-11-01,MET,M,2025-06-06,TMGIOT_CIF_USD,imports_all_cif_m_usd,gso_macro_monitor_curated,M_USD,1090.290613
2025-06-06,2017-11-01,MET,M,2025-06-06,TMGISO_CIF_USD,imports_direct_m_usd,gso_macro_monitor_curated,M_USD,83.082555
2025-06-06,2017-11-01,MET,M,2025-06-06,TMG_CIF_USD,total_imports_cif_m_usd,gso_macro_monitor_curated,M_USD,19534.716482569645
2025-06-06,2017-11-01,SPI,M,2025-06-06,VNM_HNX_EOP_IX,hnx_index_eop,gso_macro_monitor_curated,index,114.72
2025-06-06,2017-11-01,SPI,M,2025-06-06,VNM_VN_EOP_IX,vnindex_eop,gso_macro_monitor_curated,index,949.93
