asset,available_from,date,note,series_id,source,unit,value
geopolitical_risk_proxy_vix,2012-03-13,2012-03-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.8
geopolitical_risk_proxy_vix,2012-03-14,2012-03-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.31
geopolitical_risk_proxy_vix,2012-03-15,2012-03-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.42
geopolitical_risk_proxy_vix,2012-03-16,2012-03-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.47
geopolitical_risk_proxy_vix,2012-03-19,2012-03-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.04
geopolitical_risk_proxy_vix,2012-03-20,2012-03-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.58
geopolitical_risk_proxy_vix,2012-03-21,2012-03-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.13
geopolitical_risk_proxy_vix,2012-03-22,2012-03-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.57
geopolitical_risk_proxy_vix,2012-03-23,2012-03-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.82
geopolitical_risk_proxy_vix,2012-03-26,2012-03-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.26
geopolitical_risk_proxy_vix,2012-03-27,2012-03-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.59
geopolitical_risk_proxy_vix,2012-03-28,2012-03-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.47
geopolitical_risk_proxy_vix,2012-03-29,2012-03-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.48
geopolitical_risk_proxy_vix,2012-03-30,2012-03-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.5
geopolitical_risk_proxy_vix,2012-04-02,2012-04-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.64
geopolitical_risk_proxy_vix,2012-04-03,2012-04-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.66
geopolitical_risk_proxy_vix,2012-04-04,2012-04-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.44
geopolitical_risk_proxy_vix,2012-04-05,2012-04-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.7
geopolitical_risk_proxy_vix,2012-04-09,2012-04-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.81
geopolitical_risk_proxy_vix,2012-04-10,2012-04-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,20.39
geopolitical_risk_proxy_vix,2012-04-11,2012-04-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,20.02
geopolitical_risk_proxy_vix,2012-04-12,2012-04-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.2
geopolitical_risk_proxy_vix,2012-04-13,2012-04-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.55
geopolitical_risk_proxy_vix,2012-04-16,2012-04-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.55
geopolitical_risk_proxy_vix,2012-04-17,2012-04-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.46
geopolitical_risk_proxy_vix,2012-04-18,2012-04-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.64
geopolitical_risk_proxy_vix,2012-04-19,2012-04-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.36
geopolitical_risk_proxy_vix,2012-04-20,2012-04-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.44
geopolitical_risk_proxy_vix,2012-04-23,2012-04-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.97
geopolitical_risk_proxy_vix,2012-04-24,2012-04-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.1
geopolitical_risk_proxy_vix,2012-04-25,2012-04-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.82
geopolitical_risk_proxy_vix,2012-04-26,2012-04-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.24
geopolitical_risk_proxy_vix,2012-04-27,2012-04-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.32
geopolitical_risk_proxy_vix,2012-04-30,2012-04-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.15
geopolitical_risk_proxy_vix,2012-05-01,2012-05-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.6
geopolitical_risk_proxy_vix,2012-05-02,2012-05-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.88
geopolitical_risk_proxy_vix,2012-05-03,2012-05-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.56
geopolitical_risk_proxy_vix,2012-05-04,2012-05-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.16
geopolitical_risk_proxy_vix,2012-05-07,2012-05-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.94
geopolitical_risk_proxy_vix,2012-05-08,2012-05-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.05
geopolitical_risk_proxy_vix,2012-05-09,2012-05-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,20.08
geopolitical_risk_proxy_vix,2012-05-10,2012-05-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.83
geopolitical_risk_proxy_vix,2012-05-11,2012-05-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.89
geopolitical_risk_proxy_vix,2012-05-14,2012-05-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.87
geopolitical_risk_proxy_vix,2012-05-15,2012-05-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.97
geopolitical_risk_proxy_vix,2012-05-16,2012-05-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.27
geopolitical_risk_proxy_vix,2012-05-17,2012-05-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,24.49
geopolitical_risk_proxy_vix,2012-05-18,2012-05-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,25.1
geopolitical_risk_proxy_vix,2012-05-21,2012-05-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.01
geopolitical_risk_proxy_vix,2012-05-22,2012-05-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.48
geopolitical_risk_proxy_vix,2012-05-23,2012-05-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.33
geopolitical_risk_proxy_vix,2012-05-24,2012-05-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.54
geopolitical_risk_proxy_vix,2012-05-25,2012-05-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.76
geopolitical_risk_proxy_vix,2012-05-29,2012-05-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.03
geopolitical_risk_proxy_vix,2012-05-30,2012-05-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,24.14
geopolitical_risk_proxy_vix,2012-05-31,2012-05-31,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,24.06
geopolitical_risk_proxy_vix,2012-06-01,2012-06-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,26.66
geopolitical_risk_proxy_vix,2012-06-04,2012-06-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,26.12
geopolitical_risk_proxy_vix,2012-06-05,2012-06-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,24.68
geopolitical_risk_proxy_vix,2012-06-06,2012-06-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.16
geopolitical_risk_proxy_vix,2012-06-07,2012-06-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.72
geopolitical_risk_proxy_vix,2012-06-08,2012-06-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.23
geopolitical_risk_proxy_vix,2012-06-11,2012-06-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,23.56
geopolitical_risk_proxy_vix,2012-06-12,2012-06-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.09
geopolitical_risk_proxy_vix,2012-06-13,2012-06-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,24.27
geopolitical_risk_proxy_vix,2012-06-14,2012-06-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.68
geopolitical_risk_proxy_vix,2012-06-15,2012-06-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,21.11
geopolitical_risk_proxy_vix,2012-06-18,2012-06-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.32
geopolitical_risk_proxy_vix,2012-06-19,2012-06-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.38
geopolitical_risk_proxy_vix,2012-06-20,2012-06-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.24
geopolitical_risk_proxy_vix,2012-06-21,2012-06-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,20.08
geopolitical_risk_proxy_vix,2012-06-22,2012-06-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.11
geopolitical_risk_proxy_vix,2012-06-25,2012-06-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,20.38
geopolitical_risk_proxy_vix,2012-06-26,2012-06-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.72
geopolitical_risk_proxy_vix,2012-06-27,2012-06-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.45
geopolitical_risk_proxy_vix,2012-06-28,2012-06-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.71
geopolitical_risk_proxy_vix,2012-06-29,2012-06-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.08
geopolitical_risk_proxy_vix,2012-07-02,2012-07-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.8
geopolitical_risk_proxy_vix,2012-07-03,2012-07-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.66
geopolitical_risk_proxy_vix,2012-07-05,2012-07-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.5
geopolitical_risk_proxy_vix,2012-07-06,2012-07-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.1
geopolitical_risk_proxy_vix,2012-07-09,2012-07-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.98
geopolitical_risk_proxy_vix,2012-07-10,2012-07-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.72
geopolitical_risk_proxy_vix,2012-07-11,2012-07-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.95
geopolitical_risk_proxy_vix,2012-07-12,2012-07-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.33
geopolitical_risk_proxy_vix,2012-07-13,2012-07-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.74
geopolitical_risk_proxy_vix,2012-07-16,2012-07-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.11
geopolitical_risk_proxy_vix,2012-07-17,2012-07-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.48
geopolitical_risk_proxy_vix,2012-07-18,2012-07-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.16
geopolitical_risk_proxy_vix,2012-07-19,2012-07-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.45
geopolitical_risk_proxy_vix,2012-07-20,2012-07-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.27
geopolitical_risk_proxy_vix,2012-07-23,2012-07-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.62
geopolitical_risk_proxy_vix,2012-07-24,2012-07-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,20.47
geopolitical_risk_proxy_vix,2012-07-25,2012-07-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.34
geopolitical_risk_proxy_vix,2012-07-26,2012-07-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.53
geopolitical_risk_proxy_vix,2012-07-27,2012-07-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.7
geopolitical_risk_proxy_vix,2012-07-30,2012-07-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.03
geopolitical_risk_proxy_vix,2012-07-31,2012-07-31,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.93
geopolitical_risk_proxy_vix,2012-08-01,2012-08-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.96
geopolitical_risk_proxy_vix,2012-08-02,2012-08-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.57
geopolitical_risk_proxy_vix,2012-08-03,2012-08-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.64
geopolitical_risk_proxy_vix,2012-08-06,2012-08-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.95
geopolitical_risk_proxy_vix,2012-08-07,2012-08-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.99
geopolitical_risk_proxy_vix,2012-08-08,2012-08-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.32
geopolitical_risk_proxy_vix,2012-08-09,2012-08-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.28
geopolitical_risk_proxy_vix,2012-08-10,2012-08-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.74
geopolitical_risk_proxy_vix,2012-08-13,2012-08-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.7
geopolitical_risk_proxy_vix,2012-08-14,2012-08-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.85
geopolitical_risk_proxy_vix,2012-08-15,2012-08-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.63
geopolitical_risk_proxy_vix,2012-08-16,2012-08-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.29
geopolitical_risk_proxy_vix,2012-08-17,2012-08-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.45
geopolitical_risk_proxy_vix,2012-08-20,2012-08-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.02
geopolitical_risk_proxy_vix,2012-08-21,2012-08-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.02
geopolitical_risk_proxy_vix,2012-08-22,2012-08-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.11
geopolitical_risk_proxy_vix,2012-08-23,2012-08-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.96
geopolitical_risk_proxy_vix,2012-08-24,2012-08-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.18
geopolitical_risk_proxy_vix,2012-08-27,2012-08-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.35
geopolitical_risk_proxy_vix,2012-08-28,2012-08-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.49
geopolitical_risk_proxy_vix,2012-08-29,2012-08-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.06
geopolitical_risk_proxy_vix,2012-08-30,2012-08-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.83
geopolitical_risk_proxy_vix,2012-08-31,2012-08-31,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.47
geopolitical_risk_proxy_vix,2012-09-04,2012-09-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.98
geopolitical_risk_proxy_vix,2012-09-05,2012-09-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.74
geopolitical_risk_proxy_vix,2012-09-06,2012-09-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.6
geopolitical_risk_proxy_vix,2012-09-07,2012-09-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.38
geopolitical_risk_proxy_vix,2012-09-10,2012-09-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.28
geopolitical_risk_proxy_vix,2012-09-11,2012-09-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.41
geopolitical_risk_proxy_vix,2012-09-12,2012-09-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.8
geopolitical_risk_proxy_vix,2012-09-13,2012-09-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.05
geopolitical_risk_proxy_vix,2012-09-14,2012-09-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.51
geopolitical_risk_proxy_vix,2012-09-17,2012-09-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.59
geopolitical_risk_proxy_vix,2012-09-18,2012-09-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.18
geopolitical_risk_proxy_vix,2012-09-19,2012-09-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.88
geopolitical_risk_proxy_vix,2012-09-20,2012-09-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.07
geopolitical_risk_proxy_vix,2012-09-21,2012-09-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.98
geopolitical_risk_proxy_vix,2012-09-24,2012-09-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.15
geopolitical_risk_proxy_vix,2012-09-25,2012-09-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.43
geopolitical_risk_proxy_vix,2012-09-26,2012-09-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.81
geopolitical_risk_proxy_vix,2012-09-27,2012-09-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.84
geopolitical_risk_proxy_vix,2012-09-28,2012-09-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.73
geopolitical_risk_proxy_vix,2012-10-01,2012-10-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.32
geopolitical_risk_proxy_vix,2012-10-02,2012-10-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.71
geopolitical_risk_proxy_vix,2012-10-03,2012-10-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.43
geopolitical_risk_proxy_vix,2012-10-04,2012-10-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.55
geopolitical_risk_proxy_vix,2012-10-05,2012-10-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.33
geopolitical_risk_proxy_vix,2012-10-08,2012-10-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.11
geopolitical_risk_proxy_vix,2012-10-09,2012-10-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.37
geopolitical_risk_proxy_vix,2012-10-10,2012-10-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.29
geopolitical_risk_proxy_vix,2012-10-11,2012-10-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.59
geopolitical_risk_proxy_vix,2012-10-12,2012-10-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.14
geopolitical_risk_proxy_vix,2012-10-15,2012-10-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.27
geopolitical_risk_proxy_vix,2012-10-16,2012-10-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.22
geopolitical_risk_proxy_vix,2012-10-17,2012-10-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.07
geopolitical_risk_proxy_vix,2012-10-18,2012-10-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.03
geopolitical_risk_proxy_vix,2012-10-19,2012-10-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.06
geopolitical_risk_proxy_vix,2012-10-22,2012-10-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.62
geopolitical_risk_proxy_vix,2012-10-23,2012-10-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.83
