buy_consensus,date,global_gold_usd_oz,global_gold_vnd_per_luong,mid_consensus,premium,premium_buy,premium_pct,premium_sell,primary_source,sell_consensus,source_count,source_dispersion,sources_active,spread_abs,spread_pct,usd_vnd
37680000.0,2011-07-06,1528.7,45779688.33,37710000.0,-8039688.33,-8099688.33,-0.1756,-8039688.33,sjc_official_history,37740000.0,1,0,sjc_official_history,60000.0,0.0016,20613.0
37780000.0,2011-07-07,1530.2,45824608.55,37810000.0,-7984608.55,-8044608.55,-0.1742,-7984608.55,sjc_official_history,37840000.0,1,0,sjc_official_history,60000.0,0.0016,20613.0
37760000.0,2011-07-08,1541.2,46142828.1,37790000.0,-8322828.1,-8382828.10,-0.1804,-8322828.10,sjc_official_history,37820000.0,1,0,sjc_official_history,60000.0,0.0016,20608.0
37920000.0,2011-07-09,1541.2,,37950000.0,,,,,sjc_official_history,37980000.0,1,0,sjc_official_history,60000.0,0.0016,
37920000.0,2011-07-10,1541.2,46142828.1,37950000.0,-8162828.1,-8222828.10,-0.1769,-8162828.10,sjc_official_history,37980000.0,1,0,sjc_official_history,60000.0,0.0016,20608.0
38020000.0,2011-07-11,1548.8,46370371.58,38050000.0,-8290371.58,-8350371.58,-0.1788,-8290371.58,sjc_official_history,38080000.0,1,0,sjc_official_history,60000.0,0.0016,20608.0
38080000.0,2011-07-12,1561.9,46762578.91,38115000.0,-8612578.91,-8682578.91,-0.1842,-8612578.91,sjc_official_history,38150000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
38580000.0,2011-07-13,1585.2,47460168.16,38615000.0,-8810168.16,-8880168.16,-0.1856,-8810168.16,sjc_official_history,38650000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
38960000.0,2011-07-14,1589.0,47573939.9,38995000.0,-8543939.9,-8613939.90,-0.1796,-8543939.90,sjc_official_history,39030000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
38850000.0,2011-07-15,1589.8,47597893.0,38885000.0,-8677893.0,-8747893.00,-0.1823,-8677893.00,sjc_official_history,38920000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
39040000.0,2011-07-16,1589.8,,39070000.0,,,,,sjc_official_history,39100000.0,1,0,sjc_official_history,60000.0,0.0015,
39040000.0,2011-07-17,1589.8,47597893.0,39070000.0,-8497893.0,-8557893.00,-0.1785,-8497893.00,sjc_official_history,39100000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
39360000.0,2011-07-18,1602.1,47966147.23,39390000.0,-8546147.23,-8606147.23,-0.1782,-8546147.23,sjc_official_history,39420000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
39570000.0,2011-07-19,1600.9,47930221.24,39605000.0,-8290221.24,-8360221.24,-0.173,-8290221.24,sjc_official_history,39640000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
39200000.0,2011-07-20,1596.7,47804472.95,39235000.0,-8534472.95,-8604472.95,-0.1785,-8534472.95,sjc_official_history,39270000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
39460000.0,2011-07-21,1586.8,47508074.36,39495000.0,-7978074.36,-8048074.36,-0.1679,-7978074.36,sjc_official_history,39530000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
39260000.0,2011-07-22,1601.3,47942197.79,39290000.0,-8622197.79,-8682197.79,-0.1798,-8622197.79,sjc_official_history,39320000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
39420000.0,2011-07-23,1601.3,,39455000.0,,,,,sjc_official_history,39490000.0,1,0,sjc_official_history,70000.0,0.0018,
39420000.0,2011-07-24,1601.3,47942197.79,39455000.0,-8452197.79,-8522197.79,-0.1763,-8452197.79,sjc_official_history,39490000.0,1,0,sjc_official_history,70000.0,0.0018,20608.0
39840000.0,2011-07-25,1612.0,48262549.48,39870000.0,-8362549.48,-8422549.48,-0.1733,-8362549.48,sjc_official_history,39900000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
39750000.0,2011-07-26,1616.6,48400270.66,39780000.0,-8590270.66,-8650270.66,-0.1775,-8590270.66,sjc_official_history,39810000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
39980000.0,2011-07-27,1615.0,48352368.12,40015000.0,-8302368.12,-8372368.12,-0.1717,-8302368.12,sjc_official_history,40050000.0,1,0,sjc_official_history,70000.0,0.0017,20608.0
39910000.0,2011-07-28,1613.4,48304465.57,39940000.0,-8334465.57,-8394465.57,-0.1725,-8334465.57,sjc_official_history,39970000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
39940000.0,2011-07-29,1628.3,48750565.55,39970000.0,-8750565.55,-8810565.55,-0.1795,-8750565.55,sjc_official_history,40000000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
40060000.0,2011-07-30,1628.3,,40110000.0,,,,,sjc_official_history,40160000.0,1,0,sjc_official_history,100000.0,0.0025,
40060000.0,2011-07-31,1628.3,48750565.55,40110000.0,-8590565.55,-8690565.55,-0.1762,-8590565.55,sjc_official_history,40160000.0,1,0,sjc_official_history,100000.0,0.0025,20608.0
39860000.0,2011-08-01,1619.0,48472126.31,39890000.0,-8552126.31,-8612126.31,-0.1764,-8552126.31,sjc_official_history,39920000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
40070000.0,2011-08-02,1641.9,49157742.66,40100000.0,-9027742.66,-9087742.66,-0.1836,-9027742.66,sjc_official_history,40130000.0,1,0,sjc_official_history,60000.0,0.0015,20608.0
41100000.0,2011-08-03,1663.4,49801442.92,41150000.0,-8601442.92,-8701442.92,-0.1727,-8601442.92,sjc_official_history,41200000.0,1,0,sjc_official_history,100000.0,0.0024,20608.0
41270000.0,2011-08-04,1656.2,49585875.99,41310000.0,-8235875.99,-8315875.99,-0.1661,-8235875.99,sjc_official_history,41350000.0,1,0,sjc_official_history,80000.0,0.0019,20608.0
41430000.0,2011-08-05,1648.8,49364326.26,41465000.0,-7864326.26,-7934326.26,-0.1593,-7864326.26,sjc_official_history,41500000.0,1,0,sjc_official_history,70000.0,0.0017,20608.0
41700000.0,2011-08-06,1648.8,,41750000.0,,,,,sjc_official_history,41800000.0,1,0,sjc_official_history,100000.0,0.0024,
41700000.0,2011-08-07,1648.8,49364326.26,41750000.0,-7564326.26,-7664326.26,-0.1532,-7564326.26,sjc_official_history,41800000.0,1,0,sjc_official_history,100000.0,0.0024,20608.0
43600000.0,2011-08-08,1710.2,51202611.51,43850000.0,-7102611.51,-7602611.51,-0.1387,-7102611.51,sjc_official_history,44100000.0,1,0,sjc_official_history,500000.0,0.0113,20608.0
45000000.0,2011-08-09,1740.0,52120090.4,45300000.0,-6520090.4,-7120090.40,-0.1251,-6520090.40,sjc_official_history,45600000.0,1,0,sjc_official_history,600000.0,0.0132,20618.0
43900000.0,2011-08-10,1781.3,53357195.16,44150000.0,-8957195.16,-9457195.16,-0.1679,-8957195.16,sjc_official_history,44400000.0,1,0,sjc_official_history,500000.0,0.0113,20618.0
45000000.0,2011-08-11,1748.8,52383687.72,45250000.0,-6883687.72,-7383687.72,-0.1314,-6883687.72,sjc_official_history,45500000.0,1,0,sjc_official_history,500000.0,0.011,20618.0
44500000.0,2011-08-12,1740.2,52126079.75,44625000.0,-7376079.75,-7626079.75,-0.1415,-7376079.75,sjc_official_history,44750000.0,1,0,sjc_official_history,250000.0,0.0056,20618.0
44250000.0,2011-08-13,1740.2,,44400000.0,,,,,sjc_official_history,44550000.0,1,0,sjc_official_history,300000.0,0.0067,
44250000.0,2011-08-14,1740.2,52126079.75,44400000.0,-7576079.75,-7876079.75,-0.1453,-7576079.75,sjc_official_history,44550000.0,1,0,sjc_official_history,300000.0,0.0067,20618.0
44000000.0,2011-08-15,1755.5,52584378.56,44075000.0,-8434378.56,-8584378.56,-0.1604,-8434378.56,sjc_official_history,44150000.0,1,0,sjc_official_history,150000.0,0.0034,20618.0
44800000.0,2011-08-16,1782.4,53390143.91,44900000.0,-8390143.91,-8590143.91,-0.1571,-8390143.91,sjc_official_history,45000000.0,1,0,sjc_official_history,200000.0,0.0044,20618.0
45300000.0,2011-08-17,1791.2,53653737.57,45400000.0,-8153737.57,-8353737.57,-0.152,-8153737.57,sjc_official_history,45500000.0,1,0,sjc_official_history,200000.0,0.0044,20618.0
45350000.0,2011-08-18,1818.9,54483467.64,45450000.0,-8933467.64,-9133467.64,-0.164,-8933467.64,sjc_official_history,45550000.0,1,0,sjc_official_history,200000.0,0.0044,20618.0
47000000.0,2011-08-19,1848.9,55382089.89,47125000.0,-8132089.89,-8382089.89,-0.1468,-8132089.89,sjc_official_history,47250000.0,1,0,sjc_official_history,250000.0,0.0053,20618.0
46800000.0,2011-08-20,1848.9,,46975000.0,,,,,sjc_official_history,47150000.0,1,0,sjc_official_history,350000.0,0.0074,
46800000.0,2011-08-21,1848.9,55382089.89,46975000.0,-8232089.89,-8582089.89,-0.1486,-8232089.89,sjc_official_history,47150000.0,1,0,sjc_official_history,350000.0,0.0074,20618.0
48150000.0,2011-08-22,1888.7,56574259.88,48250000.0,-8224259.88,-8424259.88,-0.1454,-8224259.88,sjc_official_history,48350000.0,1,0,sjc_official_history,200000.0,0.0041,20618.0
48150000.0,2011-08-23,1858.3,55690656.53,48300000.0,-7240656.53,-7540656.53,-0.13,-7240656.53,sjc_official_history,48450000.0,1,0,sjc_official_history,300000.0,0.0062,20628.0
47250000.0,2011-08-24,1754.1,52567925.9,47350000.0,-5117925.9,-5317925.90,-0.0974,-5117925.90,sjc_official_history,47450000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
44400000.0,2011-08-25,1759.8,52738749.13,44600000.0,-7938749.13,-8338749.13,-0.1505,-7938749.13,sjc_official_history,44800000.0,1,0,sjc_official_history,400000.0,0.0089,20628.0
46450000.0,2011-08-26,1794.1,53766670.02,46700000.0,-6816670.02,-7316670.02,-0.1268,-6816670.02,sjc_official_history,46950000.0,1,0,sjc_official_history,500000.0,0.0106,20628.0
47500000.0,2011-08-27,1794.1,,47650000.0,,,,,sjc_official_history,47800000.0,1,0,sjc_official_history,300000.0,0.0063,
47500000.0,2011-08-28,1794.1,53766670.02,47650000.0,-5966670.02,-6266670.02,-0.111,-5966670.02,sjc_official_history,47800000.0,1,0,sjc_official_history,300000.0,0.0063,20628.0
46650000.0,2011-08-29,1788.4,53595850.44,46800000.0,-6645850.44,-6945850.44,-0.124,-6645850.44,sjc_official_history,46950000.0,1,0,sjc_official_history,300000.0,0.0064,20628.0
45900000.0,2011-08-30,1826.7,54743645.75,46050000.0,-8543645.75,-8843645.75,-0.1561,-8543645.75,sjc_official_history,46200000.0,1,0,sjc_official_history,300000.0,0.0065,20628.0
46630000.0,2011-08-31,1828.5,54797590.69,46780000.0,-7867590.69,-8167590.69,-0.1436,-7867590.69,sjc_official_history,46930000.0,1,0,sjc_official_history,300000.0,0.0064,20628.0
46350000.0,2011-09-01,1826.0,55178956.71,46500000.0,-8528956.71,-8828956.71,-0.1546,-8528956.71,sjc_official_history,46650000.0,1,0,sjc_official_history,300000.0,0.0064,20800.0
46350000.0,2011-09-02,1873.7,56633987.72,46500000.0,-9983987.72,-10283987.72,-0.1763,-9983987.72,sjc_official_history,46650000.0,1,0,sjc_official_history,300000.0,0.0064,20805.0
47800000.0,2011-09-03,1873.7,,47950000.0,,,,,sjc_official_history,48100000.0,1,0,sjc_official_history,300000.0,0.0062,
47800000.0,2011-09-04,1873.7,56152170.09,47950000.0,-8052170.09,-8352170.09,-0.1434,-8052170.09,sjc_official_history,48100000.0,1,0,sjc_official_history,300000.0,0.0062,20628.0
47700000.0,2011-09-05,,,47800000.0,,,,,sjc_official_history,47900000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
47600000.0,2011-09-06,1869.9,56038291.59,47750000.0,-8138291.59,-8438291.59,-0.1452,-8138291.59,sjc_official_history,47900000.0,1,0,sjc_official_history,300000.0,0.0063,20628.0
46930000.0,2011-09-07,1814.2,54369038.21,47080000.0,-7139038.21,-7439038.21,-0.1313,-7139038.21,sjc_official_history,47230000.0,1,0,sjc_official_history,300000.0,0.0064,20628.0
46850000.0,2011-09-08,1854.4,55573778.25,47000000.0,-8423778.25,-8723778.25,-0.1516,-8423778.25,sjc_official_history,47150000.0,1,0,sjc_official_history,300000.0,0.0064,20628.0
47450000.0,2011-09-09,1856.4,55633715.45,47550000.0,-7983715.45,-8183715.45,-0.1435,-7983715.45,sjc_official_history,47650000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
47300000.0,2011-09-10,1856.4,,47400000.0,,,,,sjc_official_history,47500000.0,1,0,sjc_official_history,200000.0,0.0042,
47300000.0,2011-09-11,1856.4,55633715.45,47400000.0,-8133715.45,-8333715.45,-0.1462,-8133715.45,sjc_official_history,47500000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
47250000.0,2011-09-12,1809.9,54240175.41,47350000.0,-6790175.41,-6990175.41,-0.1252,-6790175.41,sjc_official_history,47450000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
46920000.0,2011-09-13,1826.8,54746645.53,47020000.0,-7626645.53,-7826645.53,-0.1393,-7626645.53,sjc_official_history,47120000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
47100000.0,2011-09-14,1823.5,54647747.68,47200000.0,-7347747.68,-7547747.68,-0.1345,-7347747.68,sjc_official_history,47300000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
47000000.0,2011-09-15,1778.5,53299160.54,47100000.0,-6099160.54,-6299160.54,-0.1144,-6099160.54,sjc_official_history,47200000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
46450000.0,2011-09-16,1812.1,54306104.87,46550000.0,-7656104.87,-7856104.87,-0.141,-7656104.87,sjc_official_history,46650000.0,1,0,sjc_official_history,200000.0,0.0043,20628.0
47050000.0,2011-09-17,1812.1,,47150000.0,,,,,sjc_official_history,47250000.0,1,0,sjc_official_history,200000.0,0.0042,
47050000.0,2011-09-18,1812.1,54306104.87,47150000.0,-7056104.87,-7256104.87,-0.1299,-7056104.87,sjc_official_history,47250000.0,1,0,sjc_official_history,200000.0,0.0042,20628.0
46750000.0,2011-09-19,1776.4,53236227.21,46900000.0,-6186227.21,-6486227.21,-0.1162,-6186227.21,sjc_official_history,47050000.0,1,0,sjc_official_history,300000.0,0.0064,20628.0
46800000.0,2011-09-20,1806.6,54141277.56,46875000.0,-7191277.56,-7341277.56,-0.1328,-7191277.56,sjc_official_history,46950000.0,1,0,sjc_official_history,150000.0,0.0032,20628.0
47020000.0,2011-09-21,1805.5,54108312.82,47060000.0,-7008312.82,-7088312.82,-0.1295,-7008312.82,sjc_official_history,47100000.0,1,0,sjc_official_history,80000.0,0.0017,20628.0
46650000.0,2011-09-22,1739.2,52121392.98,46725000.0,-5321392.98,-5471392.98,-0.1021,-5321392.98,sjc_official_history,46800000.0,1,0,sjc_official_history,150000.0,0.0032,20628.0
46450000.0,2011-09-23,1637.5,49073587.51,46550000.0,-2423587.51,-2623587.51,-0.0494,-2423587.51,sjc_official_history,46650000.0,1,0,sjc_official_history,200000.0,0.0043,20628.0
45350000.0,2011-09-24,1637.5,,45550000.0,,,,,sjc_official_history,45750000.0,1,0,sjc_official_history,400000.0,0.0087,
45350000.0,2011-09-25,1637.5,49073587.51,45550000.0,-3323587.51,-3723587.51,-0.0677,-3323587.51,sjc_official_history,45750000.0,1,0,sjc_official_history,400000.0,0.0087,20628.0
44800000.0,2011-09-26,1592.5,47725000.37,45150000.0,-2225000.37,-2925000.37,-0.0466,-2225000.37,sjc_official_history,45500000.0,1,0,sjc_official_history,700000.0,0.0154,20628.0
45250000.0,2011-09-27,1650.6,49466175.48,45450000.0,-3816175.48,-4216175.48,-0.0771,-3816175.48,sjc_official_history,45650000.0,1,0,sjc_official_history,400000.0,0.0088,20628.0
44300000.0,2011-09-28,1616.3,48438254.59,44500000.0,-3738254.59,-4138254.59,-0.0772,-3738254.59,sjc_official_history,44700000.0,1,0,sjc_official_history,400000.0,0.0089,20628.0
43900000.0,2011-09-29,1615.5,48414278.24,44050000.0,-4214278.24,-4514278.24,-0.087,-4214278.24,sjc_official_history,44200000.0,1,0,sjc_official_history,300000.0,0.0068,20628.0
44000000.0,2011-09-30,1620.4,48561125.13,44100000.0,-4361125.13,-4561125.13,-0.0898,-4361125.13,sjc_official_history,44200000.0,1,0,sjc_official_history,200000.0,0.0045,20628.0
44050000.0,2011-10-01,1620.4,,44150000.0,,,,,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,
44050000.0,2011-10-02,1620.4,48561125.13,44150000.0,-4311125.13,-4511125.13,-0.0888,-4311125.13,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,20628.0
44380000.0,2011-10-03,1656.0,49628006.67,44455000.0,-5098006.67,-5248006.67,-0.1027,-5098006.67,sjc_official_history,44530000.0,1,0,sjc_official_history,150000.0,0.0034,20628.0
45000000.0,2011-10-04,1614.7,47541102.3,45100000.0,-2341102.3,-2541102.30,-0.0492,-2341102.30,sjc_official_history,45200000.0,1,0,sjc_official_history,200000.0,0.0044,20266.0
44150000.0,2011-10-05,1640.3,49591215.68,44250000.0,-5241215.68,-5441215.68,-0.1057,-5241215.68,sjc_official_history,44350000.0,1,0,sjc_official_history,200000.0,0.0045,20810.0
43650000.0,2011-10-06,1651.9,49565133.62,43850000.0,-5515133.62,-5915133.62,-0.1113,-5515133.62,sjc_official_history,44050000.0,1,0,sjc_official_history,400000.0,0.0091,20653.0
43050000.0,2011-10-07,1634.5,49043047.23,43250000.0,-5593047.23,-5993047.23,-0.114,-5593047.23,sjc_official_history,43450000.0,1,0,sjc_official_history,400000.0,0.0092,20653.0
43000000.0,2011-10-08,1634.5,,43200000.0,,,,,sjc_official_history,43400000.0,1,0,sjc_official_history,400000.0,0.0092,
43000000.0,2011-10-09,1634.5,49043047.23,43200000.0,-5643047.23,-6043047.23,-0.1151,-5643047.23,sjc_official_history,43400000.0,1,0,sjc_official_history,400000.0,0.0092,20653.0
42890000.0,2011-10-10,1669.6,50132603.52,43090000.0,-6842603.52,-7242603.52,-0.1365,-6842603.52,sjc_official_history,43290000.0,1,0,sjc_official_history,400000.0,0.0092,20668.0
43400000.0,2011-10-11,1659.7,49835338.31,43550000.0,-6135338.31,-6435338.31,-0.1231,-6135338.31,sjc_official_history,43700000.0,1,0,sjc_official_history,300000.0,0.0069,20668.0
43800000.0,2011-10-12,1681.3,50508344.42,43950000.0,-6408344.42,-6708344.42,-0.1269,-6408344.42,sjc_official_history,44100000.0,1,0,sjc_official_history,300000.0,0.0068,20678.0
43850000.0,2011-10-13,1667.3,50111989.74,44000000.0,-5961989.74,-6261989.74,-0.119,-5961989.74,sjc_official_history,44150000.0,1,0,sjc_official_history,300000.0,0.0068,20688.0
43950000.0,2011-10-14,1681.8,50596665.21,44050000.0,-6446665.21,-6646665.21,-0.1274,-6446665.21,sjc_official_history,44150000.0,1,0,sjc_official_history,200000.0,0.0045,20708.0
44050000.0,2011-10-15,1681.8,,44150000.0,,,,,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,
44050000.0,2011-10-16,1681.8,50596665.21,44150000.0,-6346665.21,-6546665.21,-0.1254,-6346665.21,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,20708.0
44200000.0,2011-10-17,1675.5,50443642.12,44300000.0,-6043642.12,-6243642.12,-0.1198,-6043642.12,sjc_official_history,44400000.0,1,0,sjc_official_history,200000.0,0.0045,20723.0
43700000.0,2011-10-18,1651.7,49751099.18,43800000.0,-5851099.18,-6051099.18,-0.1176,-5851099.18,sjc_official_history,43900000.0,1,0,sjc_official_history,200000.0,0.0046,20733.0
43300000.0,2011-10-19,1646.0,49591366.75,43400000.0,-6091366.75,-6291366.75,-0.1228,-6091366.75,sjc_official_history,43500000.0,1,0,sjc_official_history,200000.0,0.0046,20738.0
42800000.0,2011-10-20,1611.9,48587406.5,42950000.0,-5487406.5,-5787406.50,-0.1129,-5487406.50,sjc_official_history,43100000.0,1,0,sjc_official_history,300000.0,0.007,20748.0
43200000.0,2011-10-21,1635.1,49286721.25,43350000.0,-5786721.25,-6086721.25,-0.1174,-5786721.25,sjc_official_history,43500000.0,1,0,sjc_official_history,300000.0,0.0069,20748.0
43800000.0,2011-10-22,1635.1,,43925000.0,,,,,sjc_official_history,44050000.0,1,0,sjc_official_history,250000.0,0.0057,
43800000.0,2011-10-23,1635.1,49286721.25,43925000.0,-5236721.25,-5486721.25,-0.1063,-5236721.25,sjc_official_history,44050000.0,1,0,sjc_official_history,250000.0,0.0057,20748.0
43800000.0,2011-10-24,1651.5,49781066.21,43950000.0,-5681066.21,-5981066.21,-0.1141,-5681066.21,sjc_official_history,44100000.0,1,0,sjc_official_history,300000.0,0.0068,20748.0
43800000.0,2011-10-25,1699.6,51280324.89,43925000.0,-7230324.89,-7480324.89,-0.141,-7230324.89,sjc_official_history,44050000.0,1,0,sjc_official_history,250000.0,0.0057,20768.0
44600000.0,2011-10-26,1722.7,52027352.46,44750000.0,-7127352.46,-7427352.46,-0.137,-7127352.46,sjc_official_history,44900000.0,1,0,sjc_official_history,300000.0,0.0067,20788.0
44650000.0,2011-10-27,1746.7,52790242.12,44775000.0,-7890242.12,-8140242.12,-0.1495,-7890242.12,sjc_official_history,44900000.0,1,0,sjc_official_history,250000.0,0.0056,20803.0
44950000.0,2011-10-28,1746.2,52775130.7,45100000.0,-7525130.7,-7825130.70,-0.1426,-7525130.70,sjc_official_history,45250000.0,1,0,sjc_official_history,300000.0,0.0066,20803.0
45000000.0,2011-10-29,1746.2,,45150000.0,,,,,sjc_official_history,45300000.0,1,0,sjc_official_history,300000.0,0.0066,
45000000.0,2011-10-30,1746.2,52775130.7,45150000.0,-7475130.7,-7775130.70,-0.1416,-7475130.70,sjc_official_history,45300000.0,1,0,sjc_official_history,300000.0,0.0066,20803.0
44550000.0,2011-10-31,1724.2,52110228.11,44700000.0,-7260228.11,-7560228.11,-0.1393,-7260228.11,sjc_official_history,44850000.0,1,0,sjc_official_history,300000.0,0.0067,20803.0
44650000.0,2011-11-01,1711.0,51711288.03,44750000.0,-6861288.03,-7061288.03,-0.1327,-6861288.03,sjc_official_history,44850000.0,1,0,sjc_official_history,200000.0,0.0045,20803.0
45000000.0,2011-11-02,1728.7,52037778.42,45100000.0,-6837778.42,-7037778.42,-0.1314,-6837778.42,sjc_official_history,45200000.0,1,0,sjc_official_history,200000.0,0.0044,20720.0
44950000.0,2011-11-03,1764.2,53047458.55,45075000.0,-7847458.55,-8097458.55,-0.1479,-7847458.55,sjc_official_history,45200000.0,1,0,sjc_official_history,250000.0,0.0055,20697.0
45400000.0,2011-11-04,1755.3,53050161.54,45550000.0,-7350161.54,-7650161.54,-0.1386,-7350161.54,sjc_official_history,45700000.0,1,0,sjc_official_history,300000.0,0.0066,20803.0
45300000.0,2011-11-05,1755.3,,45450000.0,,,,,sjc_official_history,45600000.0,1,0,sjc_official_history,300000.0,0.0066,
45300000.0,2011-11-06,1755.3,53050161.54,45450000.0,-7450161.54,-7750161.54,-0.1404,-7450161.54,sjc_official_history,45600000.0,1,0,sjc_official_history,300000.0,0.0066,20803.0
45600000.0,2011-11-07,1790.3,54107961.12,45725000.0,-8257961.12,-8507961.12,-0.1526,-8257961.12,sjc_official_history,45850000.0,1,0,sjc_official_history,250000.0,0.0055,20803.0
46350000.0,2011-11-08,1798.4,54352765.43,46450000.0,-7802765.43,-8002765.43,-0.1436,-7802765.43,sjc_official_history,46550000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
46350000.0,2011-11-09,1790.9,54126094.09,46450000.0,-7576094.09,-7776094.09,-0.14,-7576094.09,sjc_official_history,46550000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
46100000.0,2011-11-10,1758.9,53158963.05,46200000.0,-6858963.05,-7058963.05,-0.129,-6858963.05,sjc_official_history,46300000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
45950000.0,2011-11-11,1787.5,54023335.68,46050000.0,-7873335.68,-8073335.68,-0.1457,-7873335.68,sjc_official_history,46150000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
46250000.0,2011-11-12,1787.5,,46350000.0,,,,,sjc_official_history,46450000.0,1,0,sjc_official_history,200000.0,0.0043,
46250000.0,2011-11-13,1787.5,54023335.68,46350000.0,-7573335.68,-7773335.68,-0.1402,-7573335.68,sjc_official_history,46450000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
46400000.0,2011-11-14,1777.8,53730175.56,46500000.0,-7130175.56,-7330175.56,-0.1327,-7130175.56,sjc_official_history,46600000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
46100000.0,2011-11-15,1781.7,53848041.7,46200000.0,-7548041.7,-7748041.70,-0.1402,-7548041.70,sjc_official_history,46300000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
46150000.0,2011-11-16,1773.8,53609284.18,46250000.0,-7259284.18,-7459284.18,-0.1354,-7259284.18,sjc_official_history,46350000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
46080000.0,2011-11-17,1719.8,51977250.54,46180000.0,-5697250.54,-5897250.54,-0.1096,-5697250.54,sjc_official_history,46280000.0,1,0,sjc_official_history,200000.0,0.0043,20803.0
45750000.0,2011-11-18,1724.7,52125339.53,45850000.0,-6175339.53,-6375339.53,-0.1185,-6175339.53,sjc_official_history,45950000.0,1,0,sjc_official_history,200000.0,0.0044,20803.0
45750000.0,2011-11-19,1724.7,,45850000.0,,,,,sjc_official_history,45950000.0,1,0,sjc_official_history,200000.0,0.0044,
45750000.0,2011-11-20,1724.7,52125339.53,45850000.0,-6175339.53,-6375339.53,-0.1185,-6175339.53,sjc_official_history,45950000.0,1,0,sjc_official_history,200000.0,0.0044,20803.0
45550000.0,2011-11-21,1678.3,50723002.47,45650000.0,-4973002.47,-5173002.47,-0.098,-4973002.47,sjc_official_history,45750000.0,1,0,sjc_official_history,200000.0,0.0044,20803.0
44150000.0,2011-11-22,1702.2,51445325.51,44350000.0,-6895325.51,-7295325.51,-0.134,-6895325.51,sjc_official_history,44550000.0,1,0,sjc_official_history,400000.0,0.009,20803.0
44450000.0,2011-11-23,1695.7,51248877.02,44600000.0,-6498877.02,-6798877.02,-0.1268,-6498877.02,sjc_official_history,44750000.0,1,0,sjc_official_history,300000.0,0.0067,20803.0
44250000.0,2011-11-24,,,44400000.0,,,,,sjc_official_history,44550000.0,1,0,sjc_official_history,300000.0,0.0067,20803.0
44250000.0,2011-11-25,1685.5,50940605.48,44350000.0,-6490605.48,-6690605.48,-0.1274,-6490605.48,sjc_official_history,44450000.0,1,0,sjc_official_history,200000.0,0.0045,20803.0
44400000.0,2011-11-26,1685.5,,44500000.0,,,,,sjc_official_history,44600000.0,1,0,sjc_official_history,200000.0,0.0045,
44400000.0,2011-11-27,1685.5,50940605.48,44500000.0,-6340605.48,-6540605.48,-0.1245,-6340605.48,sjc_official_history,44600000.0,1,0,sjc_official_history,200000.0,0.0045,20803.0
44870000.0,2011-11-28,1710.8,51705244.93,44945000.0,-6685244.93,-6835244.93,-0.1293,-6685244.93,sjc_official_history,45020000.0,1,0,sjc_official_history,150000.0,0.0033,20803.0
44700000.0,2011-11-29,1713.4,51783823.59,44775000.0,-6933823.59,-7083823.59,-0.1339,-6933823.59,sjc_official_history,44850000.0,1,0,sjc_official_history,150000.0,0.0033,20803.0
44550000.0,2011-11-30,1745.5,52753976.18,44650000.0,-8003976.18,-8203976.18,-0.1517,-8003976.18,sjc_official_history,44750000.0,1,0,sjc_official_history,200000.0,0.0045,20803.0
45150000.0,2011-12-01,1735.3,52284356.51,45250000.0,-6934356.51,-7134356.51,-0.1326,-6934356.51,sjc_official_history,45350000.0,1,0,sjc_official_history,200000.0,0.0044,20739.0
