buy_consensus,date,global_gold_usd_oz,global_gold_vnd_per_luong,mid_consensus,premium,premium_pct,primary_source,sell_consensus,source_count,source_dispersion,sources_active,spread_abs,spread_pct,usd_vnd
37540000.0,2011-07-06,1528.7,45617561.65,37570000.0,-8017561.65,-0.1758,sjc_official_history,37600000.0,1,0,sjc_official_history,60000.0,0.0016,20540.0
37680000.0,2011-07-07,1530.2,45640091.86,37710000.0,-7900091.86,-0.1731,sjc_official_history,37740000.0,1,0,sjc_official_history,60000.0,0.0016,20530.0
37780000.0,2011-07-08,1541.2,45979375.73,37810000.0,-8139375.73,-0.177,sjc_official_history,37840000.0,1,0,sjc_official_history,60000.0,0.0016,20535.0
37760000.0,2011-07-09,1541.2,,37790000.0,,,sjc_official_history,37820000.0,1,0,sjc_official_history,60000.0,0.0016,
37920000.0,2011-07-10,1541.2,,37950000.0,,,sjc_official_history,37980000.0,1,0,sjc_official_history,60000.0,0.0016,
37920000.0,2011-07-11,1548.8,46194862.6,37950000.0,-8214862.6,-0.1778,sjc_official_history,37980000.0,1,0,sjc_official_history,60000.0,0.0016,20530.0
38020000.0,2011-07-12,1561.9,46608276.93,38050000.0,-8528276.93,-0.183,sjc_official_history,38080000.0,1,0,sjc_official_history,60000.0,0.0016,20540.0
38080000.0,2011-07-13,1585.2,47315079.33,38115000.0,-9165079.33,-0.1937,sjc_official_history,38150000.0,1,0,sjc_official_history,70000.0,0.0018,20545.0
38580000.0,2011-07-14,1589.0,47416960.67,38615000.0,-8766960.67,-0.1849,sjc_official_history,38650000.0,1,0,sjc_official_history,70000.0,0.0018,20540.0
38960000.0,2011-07-15,1589.8,47452383.14,38995000.0,-8422383.14,-0.1775,sjc_official_history,39030000.0,1,0,sjc_official_history,70000.0,0.0018,20545.0
38850000.0,2011-07-16,1589.8,,38885000.0,,,sjc_official_history,38920000.0,1,0,sjc_official_history,70000.0,0.0018,
39040000.0,2011-07-17,1589.8,,39070000.0,,,sjc_official_history,39100000.0,1,0,sjc_official_history,60000.0,0.0015,
39040000.0,2011-07-18,1602.1,47807873.84,39070000.0,-8707873.84,-0.1821,sjc_official_history,39100000.0,1,0,sjc_official_history,60000.0,0.0015,20540.0
39360000.0,2011-07-19,1600.9,47760437.36,39390000.0,-8340437.36,-0.1746,sjc_official_history,39420000.0,1,0,sjc_official_history,60000.0,0.0015,20535.0
39570000.0,2011-07-20,1596.7,47611937.47,39605000.0,-7971937.47,-0.1674,sjc_official_history,39640000.0,1,0,sjc_official_history,70000.0,0.0018,20525.0
39200000.0,2011-07-21,1586.8,47328259.25,39235000.0,-8058259.25,-0.1703,sjc_official_history,39270000.0,1,0,sjc_official_history,70000.0,0.0018,20530.0
39460000.0,2011-07-22,1601.3,47760739.55,39495000.0,-8230739.55,-0.1723,sjc_official_history,39530000.0,1,0,sjc_official_history,70000.0,0.0018,20530.0
39260000.0,2011-07-23,1601.3,,39290000.0,,,sjc_official_history,39320000.0,1,0,sjc_official_history,60000.0,0.0015,
39420000.0,2011-07-24,1601.3,,39455000.0,,,sjc_official_history,39490000.0,1,0,sjc_official_history,70000.0,0.0018,
39420000.0,2011-07-25,1612.0,48068169.06,39455000.0,-8578169.06,-0.1785,sjc_official_history,39490000.0,1,0,sjc_official_history,70000.0,0.0018,20525.0
39840000.0,2011-07-26,1616.6,48217078.64,39870000.0,-8317078.64,-0.1725,sjc_official_history,39900000.0,1,0,sjc_official_history,60000.0,0.0015,20530.0
39750000.0,2011-07-27,1615.0,48204551.78,39780000.0,-8394551.78,-0.1741,sjc_official_history,39810000.0,1,0,sjc_official_history,60000.0,0.0015,20545.0
39980000.0,2011-07-28,1613.4,48145075.84,40015000.0,-8095075.84,-0.1681,sjc_official_history,40050000.0,1,0,sjc_official_history,70000.0,0.0017,20540.0
39910000.0,2011-07-29,1628.3,48589703.83,39940000.0,-8619703.83,-0.1774,sjc_official_history,39970000.0,1,0,sjc_official_history,60000.0,0.0015,20540.0
39940000.0,2011-07-30,1628.3,,39970000.0,,,sjc_official_history,40000000.0,1,0,sjc_official_history,60000.0,0.0015,
40060000.0,2011-07-31,1628.3,,40110000.0,,,sjc_official_history,40160000.0,1,0,sjc_official_history,100000.0,0.0025,
40060000.0,2011-08-01,1619.0,47825298.15,40110000.0,-7665298.15,-0.1603,sjc_official_history,40160000.0,1,0,sjc_official_history,100000.0,0.0025,20333.0
39860000.0,2011-08-02,1641.9,48301394.17,39890000.0,-8381394.17,-0.1735,sjc_official_history,39920000.0,1,0,sjc_official_history,60000.0,0.0015,20249.0
40070000.0,2011-08-03,1663.4,49018462.16,40100000.0,-8888462.16,-0.1813,sjc_official_history,40130000.0,1,0,sjc_official_history,60000.0,0.0015,20284.0
41100000.0,2011-08-04,1656.2,49239390.83,41150000.0,-8039390.83,-0.1633,sjc_official_history,41200000.0,1,0,sjc_official_history,100000.0,0.0024,20464.0
41270000.0,2011-08-05,1648.8,48631335.01,41310000.0,-7281335.01,-0.1497,sjc_official_history,41350000.0,1,0,sjc_official_history,80000.0,0.0019,20302.0
41430000.0,2011-08-06,1648.8,,41465000.0,,,sjc_official_history,41500000.0,1,0,sjc_official_history,70000.0,0.0017,
41700000.0,2011-08-07,1648.8,,41750000.0,,,sjc_official_history,41800000.0,1,0,sjc_official_history,100000.0,0.0024,
41700000.0,2011-08-08,1710.2,50506923.86,41750000.0,-8706923.86,-0.1724,sjc_official_history,41800000.0,1,0,sjc_official_history,100000.0,0.0024,20328.0
43600000.0,2011-08-09,1740.0,51905219.52,43850000.0,-7805219.52,-0.1504,sjc_official_history,44100000.0,1,0,sjc_official_history,500000.0,0.0113,20533.0
45000000.0,2011-08-10,1781.3,53137224.18,45300000.0,-7537224.18,-0.1418,sjc_official_history,45600000.0,1,0,sjc_official_history,600000.0,0.0132,20533.0
43900000.0,2011-08-11,1748.8,52226165.72,44150000.0,-7826165.72,-0.1499,sjc_official_history,44400000.0,1,0,sjc_official_history,500000.0,0.0113,20556.0
45000000.0,2011-08-12,1740.2,51969332.4,45250000.0,-6469332.4,-0.1245,sjc_official_history,45500000.0,1,0,sjc_official_history,500000.0,0.011,20556.0
44500000.0,2011-08-13,1740.2,,44625000.0,,,sjc_official_history,44750000.0,1,0,sjc_official_history,250000.0,0.0056,
44250000.0,2011-08-14,1740.2,,44400000.0,,,sjc_official_history,44550000.0,1,0,sjc_official_history,300000.0,0.0067,
44250000.0,2011-08-15,1755.5,51849860.13,44400000.0,-7299860.13,-0.1408,sjc_official_history,44550000.0,1,0,sjc_official_history,300000.0,0.0067,20330.0
44000000.0,2011-08-16,1782.4,53035383.52,44075000.0,-8885383.52,-0.1675,sjc_official_history,44150000.0,1,0,sjc_official_history,150000.0,0.0034,20481.0
44800000.0,2011-08-17,1791.2,53429941.79,44900000.0,-8429941.79,-0.1578,sjc_official_history,45000000.0,1,0,sjc_official_history,200000.0,0.0044,20532.0
45300000.0,2011-08-18,1818.9,54274708.6,45400000.0,-8774708.6,-0.1617,sjc_official_history,45500000.0,1,0,sjc_official_history,200000.0,0.0044,20539.0
45350000.0,2011-08-19,1848.9,55870960.8,45450000.0,-10320960.8,-0.1847,sjc_official_history,45550000.0,1,0,sjc_official_history,200000.0,0.0044,20800.0
47000000.0,2011-08-20,1848.9,,47125000.0,,,sjc_official_history,47250000.0,1,0,sjc_official_history,250000.0,0.0053,
46800000.0,2011-08-21,1848.9,,46975000.0,,,sjc_official_history,47150000.0,1,0,sjc_official_history,350000.0,0.0074,
46800000.0,2011-08-22,1888.7,57018775.84,46975000.0,-9868775.84,-0.1731,sjc_official_history,47150000.0,1,0,sjc_official_history,350000.0,0.0074,20780.0
48150000.0,2011-08-23,1858.3,56114518.9,48250000.0,-7764518.9,-0.1384,sjc_official_history,48350000.0,1,0,sjc_official_history,200000.0,0.0041,20785.0
48150000.0,2011-08-24,1754.1,53006246.78,48300000.0,-4556246.78,-0.086,sjc_official_history,48450000.0,1,0,sjc_official_history,300000.0,0.0062,20800.0
47250000.0,2011-08-25,1759.8,53152927.79,47350000.0,-5702927.79,-0.1073,sjc_official_history,47450000.0,1,0,sjc_official_history,200000.0,0.0042,20790.0
44400000.0,2011-08-26,1794.1,54110726.66,44600000.0,-9310726.66,-0.1721,sjc_official_history,44800000.0,1,0,sjc_official_history,400000.0,0.0089,20760.0
46450000.0,2011-08-27,1794.1,,46700000.0,,,sjc_official_history,46950000.0,1,0,sjc_official_history,500000.0,0.0106,
47500000.0,2011-08-28,1794.1,,47650000.0,,,sjc_official_history,47800000.0,1,0,sjc_official_history,300000.0,0.0063,
47500000.0,2011-08-29,1788.4,54042742.35,47650000.0,-6242742.35,-0.1155,sjc_official_history,47800000.0,1,0,sjc_official_history,300000.0,0.0063,20800.0
46650000.0,2011-08-30,1826.7,55186838.92,46800000.0,-8236838.92,-0.1493,sjc_official_history,46950000.0,1,0,sjc_official_history,300000.0,0.0064,20795.0
45900000.0,2011-08-31,1828.5,55254502.93,46050000.0,-9054502.93,-0.1639,sjc_official_history,46200000.0,1,0,sjc_official_history,300000.0,0.0065,20800.0
46630000.0,2011-09-01,1826.0,55178956.71,46780000.0,-8248956.71,-0.1495,sjc_official_history,46930000.0,1,0,sjc_official_history,300000.0,0.0064,20800.0
46350000.0,2011-09-02,1873.7,56633987.72,46500000.0,-9983987.72,-0.1763,sjc_official_history,46650000.0,1,0,sjc_official_history,300000.0,0.0064,20805.0
46350000.0,2011-09-03,1873.7,,46500000.0,,,sjc_official_history,46650000.0,1,0,sjc_official_history,300000.0,0.0064,
47800000.0,2011-09-04,1873.7,,47950000.0,,,sjc_official_history,48100000.0,1,0,sjc_official_history,300000.0,0.0062,
47800000.0,2011-09-05,,,47950000.0,,,sjc_official_history,48100000.0,1,0,sjc_official_history,300000.0,0.0062,20555.0
47700000.0,2011-09-06,1869.9,56532715.15,47800000.0,-8632715.15,-0.1527,sjc_official_history,47900000.0,1,0,sjc_official_history,200000.0,0.0042,20810.0
47600000.0,2011-09-07,1814.2,54835555.55,47750000.0,-6935555.55,-0.1265,sjc_official_history,47900000.0,1,0,sjc_official_history,300000.0,0.0063,20805.0
46930000.0,2011-09-08,1854.4,56037162.47,47080000.0,-8807162.47,-0.1572,sjc_official_history,47230000.0,1,0,sjc_official_history,300000.0,0.0064,20800.0
46850000.0,2011-09-09,1856.4,56111084.45,47000000.0,-8961084.45,-0.1597,sjc_official_history,47150000.0,1,0,sjc_official_history,300000.0,0.0064,20805.0
47450000.0,2011-09-10,1856.4,,47550000.0,,,sjc_official_history,47650000.0,1,0,sjc_official_history,200000.0,0.0042,
47300000.0,2011-09-11,1856.4,,47400000.0,,,sjc_official_history,47500000.0,1,0,sjc_official_history,200000.0,0.0042,
47300000.0,2011-09-12,1809.9,54692439.82,47400000.0,-7192439.82,-0.1315,sjc_official_history,47500000.0,1,0,sjc_official_history,200000.0,0.0042,20800.0
47250000.0,2011-09-13,1826.8,54491861.84,47350000.0,-7041861.84,-0.1292,sjc_official_history,47450000.0,1,0,sjc_official_history,200000.0,0.0042,20532.0
46920000.0,2011-09-14,1823.5,55103410.5,47020000.0,-7983410.5,-0.1449,sjc_official_history,47120000.0,1,0,sjc_official_history,200000.0,0.0042,20800.0
47100000.0,2011-09-15,1778.5,53756497.73,47200000.0,-6456497.73,-0.1201,sjc_official_history,47300000.0,1,0,sjc_official_history,200000.0,0.0042,20805.0
47000000.0,2011-09-16,1812.1,54758919.01,47100000.0,-7558919.01,-0.138,sjc_official_history,47200000.0,1,0,sjc_official_history,200000.0,0.0042,20800.0
46450000.0,2011-09-17,1812.1,,46550000.0,,,sjc_official_history,46650000.0,1,0,sjc_official_history,200000.0,0.0043,
47050000.0,2011-09-18,1812.1,,47150000.0,,,sjc_official_history,47250000.0,1,0,sjc_official_history,200000.0,0.0042,
47050000.0,2011-09-19,1776.4,53001376.68,47150000.0,-5751376.68,-0.1085,sjc_official_history,47250000.0,1,0,sjc_official_history,200000.0,0.0042,20537.0
46750000.0,2011-09-20,1806.6,54566470.84,46900000.0,-7516470.84,-0.1377,sjc_official_history,47050000.0,1,0,sjc_official_history,300000.0,0.0064,20790.0
46800000.0,2011-09-21,1805.5,54559477.74,46875000.0,-7609477.74,-0.1395,sjc_official_history,46950000.0,1,0,sjc_official_history,150000.0,0.0032,20800.0
47020000.0,2011-09-22,1739.2,51840925.91,47060000.0,-4740925.91,-0.0915,sjc_official_history,47100000.0,1,0,sjc_official_history,80000.0,0.0017,20517.0
46650000.0,2011-09-23,1637.5,48983186.29,46725000.0,-2183186.29,-0.0446,sjc_official_history,46800000.0,1,0,sjc_official_history,150000.0,0.0032,20590.0
46450000.0,2011-09-24,1637.5,,46550000.0,,,sjc_official_history,46650000.0,1,0,sjc_official_history,200000.0,0.0043,
45350000.0,2011-09-25,1637.5,,45550000.0,,,sjc_official_history,45750000.0,1,0,sjc_official_history,400000.0,0.0087,
45350000.0,2011-09-26,1592.5,48157644.11,45550000.0,-2407644.11,-0.05,sjc_official_history,45750000.0,1,0,sjc_official_history,400000.0,0.0087,20815.0
44800000.0,2011-09-27,1650.6,49902613.52,45150000.0,-4402613.52,-0.0882,sjc_official_history,45500000.0,1,0,sjc_official_history,700000.0,0.0154,20810.0
45250000.0,2011-09-28,1616.3,48865623.33,45450000.0,-3215623.33,-0.0658,sjc_official_history,45650000.0,1,0,sjc_official_history,400000.0,0.0088,20810.0
44300000.0,2011-09-29,1615.5,48210087.72,44500000.0,-3510087.72,-0.0728,sjc_official_history,44700000.0,1,0,sjc_official_history,400000.0,0.0089,20541.0
43900000.0,2011-09-30,1620.4,49001348.63,44050000.0,-4801348.63,-0.098,sjc_official_history,44200000.0,1,0,sjc_official_history,300000.0,0.0068,20815.0
44000000.0,2011-10-01,1620.4,,44100000.0,,,sjc_official_history,44200000.0,1,0,sjc_official_history,200000.0,0.0045,
44050000.0,2011-10-02,1620.4,,44150000.0,,,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,
44050000.0,2011-10-03,1656.0,50053843.26,44150000.0,-5803843.26,-0.116,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,20805.0
44380000.0,2011-10-04,1614.7,47541102.3,44455000.0,-3011102.3,-0.0633,sjc_official_history,44530000.0,1,0,sjc_official_history,150000.0,0.0034,20266.0
45000000.0,2011-10-05,1640.3,49591215.68,45100000.0,-4391215.68,-0.0885,sjc_official_history,45200000.0,1,0,sjc_official_history,200000.0,0.0044,20810.0
44150000.0,2011-10-06,1651.9,49953917.42,44250000.0,-5603917.42,-0.1122,sjc_official_history,44350000.0,1,0,sjc_official_history,200000.0,0.0045,20815.0
43650000.0,2011-10-07,1634.5,49415862.72,43850000.0,-5365862.72,-0.1086,sjc_official_history,44050000.0,1,0,sjc_official_history,400000.0,0.0091,20810.0
43050000.0,2011-10-08,1634.5,,43250000.0,,,sjc_official_history,43450000.0,1,0,sjc_official_history,400000.0,0.0092,
43000000.0,2011-10-09,1634.5,,43200000.0,,,sjc_official_history,43400000.0,1,0,sjc_official_history,400000.0,0.0092,
43000000.0,2011-10-10,1669.6,49885190.83,43200000.0,-6485190.83,-0.13,sjc_official_history,43400000.0,1,0,sjc_official_history,400000.0,0.0092,20566.0
42890000.0,2011-10-11,1659.7,49464008.61,43090000.0,-6174008.61,-0.1248,sjc_official_history,43290000.0,1,0,sjc_official_history,400000.0,0.0092,20514.0
43400000.0,2011-10-12,1681.3,50830769.29,43550000.0,-7130769.29,-0.1403,sjc_official_history,43700000.0,1,0,sjc_official_history,300000.0,0.0069,20810.0
43800000.0,2011-10-13,1667.3,50395395.72,43950000.0,-6295395.72,-0.1249,sjc_official_history,44100000.0,1,0,sjc_official_history,300000.0,0.0068,20805.0
43850000.0,2011-10-14,1681.8,50992486.14,44000000.0,-6842486.14,-0.1342,sjc_official_history,44150000.0,1,0,sjc_official_history,300000.0,0.0068,20870.0
43950000.0,2011-10-15,1681.8,,44050000.0,,,sjc_official_history,44150000.0,1,0,sjc_official_history,200000.0,0.0045,
44050000.0,2011-10-16,1681.8,,44150000.0,,,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,
44050000.0,2011-10-17,1675.5,50837980.3,44150000.0,-6587980.3,-0.1296,sjc_official_history,44250000.0,1,0,sjc_official_history,200000.0,0.0045,20885.0
44200000.0,2011-10-18,1651.7,50103841.75,44300000.0,-5703841.75,-0.1138,sjc_official_history,44400000.0,1,0,sjc_official_history,200000.0,0.0045,20880.0
43700000.0,2011-10-19,1646.0,50026588.51,43800000.0,-6126588.51,-0.1225,sjc_official_history,43900000.0,1,0,sjc_official_history,200000.0,0.0046,20920.0
43300000.0,2011-10-20,1611.9,48432848.53,43400000.0,-4932848.53,-0.1018,sjc_official_history,43500000.0,1,0,sjc_official_history,200000.0,0.0046,20682.0
42800000.0,2011-10-21,1635.1,49695305.98,42950000.0,-6595305.98,-0.1327,sjc_official_history,43100000.0,1,0,sjc_official_history,300000.0,0.007,20920.0
43200000.0,2011-10-22,1635.1,,43350000.0,,,sjc_official_history,43500000.0,1,0,sjc_official_history,300000.0,0.0069,
43800000.0,2011-10-23,1635.1,,43925000.0,,,sjc_official_history,44050000.0,1,0,sjc_official_history,250000.0,0.0057,
43800000.0,2011-10-24,1651.5,50205745.63,43925000.0,-6155745.63,-0.1226,sjc_official_history,44050000.0,1,0,sjc_official_history,250000.0,0.0057,20925.0
43800000.0,2011-10-25,1699.6,51705027.12,43950000.0,-7605027.12,-0.1471,sjc_official_history,44100000.0,1,0,sjc_official_history,300000.0,0.0068,20940.0
43800000.0,2011-10-26,1722.7,51684474.48,43925000.0,-7634474.48,-0.1477,sjc_official_history,44050000.0,1,0,sjc_official_history,250000.0,0.0057,20651.0
44600000.0,2011-10-27,1746.7,53201337.6,44750000.0,-8301337.6,-0.156,sjc_official_history,44900000.0,1,0,sjc_official_history,300000.0,0.0067,20965.0
44650000.0,2011-10-28,1746.2,53224162.0,44775000.0,-8324162.0,-0.1564,sjc_official_history,44900000.0,1,0,sjc_official_history,250000.0,0.0056,20980.0
44950000.0,2011-10-29,1746.2,,45100000.0,,,sjc_official_history,45250000.0,1,0,sjc_official_history,300000.0,0.0066,
45000000.0,2011-10-30,1746.2,,45150000.0,,,sjc_official_history,45300000.0,1,0,sjc_official_history,300000.0,0.0066,
45000000.0,2011-10-31,1724.2,51924862.68,45150000.0,-6624862.68,-0.1276,sjc_official_history,45300000.0,1,0,sjc_official_history,300000.0,0.0066,20729.0
44550000.0,2011-11-01,1711.0,51532313.23,44700000.0,-6682313.23,-0.1297,sjc_official_history,44850000.0,1,0,sjc_official_history,300000.0,0.0067,20731.0
44650000.0,2011-11-02,1728.7,52037778.42,44750000.0,-7187778.42,-0.1381,sjc_official_history,44850000.0,1,0,sjc_official_history,200000.0,0.0045,20720.0
45000000.0,2011-11-03,1764.2,53047458.55,45100000.0,-7847458.55,-0.1479,sjc_official_history,45200000.0,1,0,sjc_official_history,200000.0,0.0044,20697.0
44950000.0,2011-11-04,1755.3,53552535.33,45075000.0,-8352535.33,-0.156,sjc_official_history,45200000.0,1,0,sjc_official_history,250000.0,0.0055,21000.0
45400000.0,2011-11-05,1755.3,,45550000.0,,,sjc_official_history,45700000.0,1,0,sjc_official_history,300000.0,0.0066,
45300000.0,2011-11-06,1755.3,,45450000.0,,,sjc_official_history,45600000.0,1,0,sjc_official_history,300000.0,0.0066,
45300000.0,2011-11-07,1790.3,54594342.35,45450000.0,-8994342.35,-0.1647,sjc_official_history,45600000.0,1,0,sjc_official_history,300000.0,0.0066,20990.0
45600000.0,2011-11-08,1798.4,54841347.23,45725000.0,-8991347.23,-0.164,sjc_official_history,45850000.0,1,0,sjc_official_history,250000.0,0.0055,20990.0
46350000.0,2011-11-09,1790.9,53936159.71,46450000.0,-7386159.71,-0.1369,sjc_official_history,46550000.0,1,0,sjc_official_history,200000.0,0.0043,20730.0
46350000.0,2011-11-10,1758.9,53624036.9,46450000.0,-7074036.9,-0.1319,sjc_official_history,46550000.0,1,0,sjc_official_history,200000.0,0.0043,20985.0
46100000.0,2011-11-11,1787.5,54482987.19,46200000.0,-8182987.19,-0.1502,sjc_official_history,46300000.0,1,0,sjc_official_history,200000.0,0.0043,20980.0
45950000.0,2011-11-12,1787.5,,46050000.0,,,sjc_official_history,46150000.0,1,0,sjc_official_history,200000.0,0.0043,
46250000.0,2011-11-13,1787.5,,46350000.0,,,sjc_official_history,46450000.0,1,0,sjc_official_history,200000.0,0.0043,
46250000.0,2011-11-14,1777.8,53523550.84,46350000.0,-7073550.84,-0.1322,sjc_official_history,46450000.0,1,0,sjc_official_history,200000.0,0.0043,20723.0
46400000.0,2011-11-15,1781.7,53599548.12,46500000.0,-6999548.12,-0.1306,sjc_official_history,46600000.0,1,0,sjc_official_history,200000.0,0.0043,20707.0
46100000.0,2011-11-16,1773.8,53349007.4,46200000.0,-7049007.4,-0.1321,sjc_official_history,46300000.0,1,0,sjc_official_history,200000.0,0.0043,20702.0
46150000.0,2011-11-17,1719.8,51832334.88,46250000.0,-5482334.88,-0.1058,sjc_official_history,46350000.0,1,0,sjc_official_history,200000.0,0.0043,20745.0
46080000.0,2011-11-18,1724.7,51969988.33,46180000.0,-5689988.33,-0.1095,sjc_official_history,46280000.0,1,0,sjc_official_history,200000.0,0.0043,20741.0
45750000.0,2011-11-19,1724.7,,45850000.0,,,sjc_official_history,45950000.0,1,0,sjc_official_history,200000.0,0.0044,
45750000.0,2011-11-20,1724.7,,45850000.0,,,sjc_official_history,45950000.0,1,0,sjc_official_history,200000.0,0.0044,
45750000.0,2011-11-21,1678.3,50510874.35,45850000.0,-4560874.35,-0.0903,sjc_official_history,45950000.0,1,0,sjc_official_history,200000.0,0.0044,20716.0
45550000.0,2011-11-22,1702.2,51254906.34,45650000.0,-5504906.34,-0.1074,sjc_official_history,45750000.0,1,0,sjc_official_history,200000.0,0.0044,20726.0
44150000.0,2011-11-23,1695.7,51017304.92,44350000.0,-6467304.92,-0.1268,sjc_official_history,44550000.0,1,0,sjc_official_history,400000.0,0.009,20709.0
44450000.0,2011-11-24,,,44600000.0,,,sjc_official_history,44750000.0,1,0,sjc_official_history,300000.0,0.0067,20720.0
44250000.0,2011-11-25,1685.5,50683490.46,44400000.0,-6133490.46,-0.121,sjc_official_history,44550000.0,1,0,sjc_official_history,300000.0,0.0067,20698.0
44250000.0,2011-11-26,1685.5,,44350000.0,,,sjc_official_history,44450000.0,1,0,sjc_official_history,200000.0,0.0045,
44400000.0,2011-11-27,1685.5,,44500000.0,,,sjc_official_history,44600000.0,1,0,sjc_official_history,200000.0,0.0045,
44400000.0,2011-11-28,1710.8,51700273.99,44500000.0,-7100273.99,-0.1373,sjc_official_history,44600000.0,1,0,sjc_official_history,200000.0,0.0045,20801.0
44870000.0,2011-11-29,1713.4,51699189.17,44945000.0,-6679189.17,-0.1292,sjc_official_history,45020000.0,1,0,sjc_official_history,150000.0,0.0033,20769.0
44700000.0,2011-11-30,1745.5,53215506.91,44775000.0,-8365506.91,-0.1572,sjc_official_history,44850000.0,1,0,sjc_official_history,150000.0,0.0033,20985.0
44550000.0,2011-12-01,1735.3,52284356.51,44650000.0,-7534356.51,-0.1441,sjc_official_history,44750000.0,1,0,sjc_official_history,200000.0,0.0045,20739.0
45150000.0,2011-12-02,1747.0,53261237.79,45250000.0,-7911237.79,-0.1485,sjc_official_history,45350000.0,1,0,sjc_official_history,200000.0,0.0044,20985.0
45080000.0,2011-12-03,1747.0,,45180000.0,,,sjc_official_history,45280000.0,1,0,sjc_official_history,200000.0,0.0044,
45070000.0,2011-12-04,1747.0,,45170000.0,,,sjc_official_history,45270000.0,1,0,sjc_official_history,200000.0,0.0044,
45070000.0,2011-12-05,1730.7,52751722.11,45170000.0,-7481722.11,-0.1418,sjc_official_history,45270000.0,1,0,sjc_official_history,200000.0,0.0044,20980.0
45050000.0,2011-12-06,1727.9,52653828.8,45125000.0,-7453828.8,-0.1416,sjc_official_history,45200000.0,1,0,sjc_official_history,150000.0,0.0033,20975.0
44500000.0,2011-12-07,1740.9,53049974.27,44625000.0,-8299974.27,-0.1565,sjc_official_history,44750000.0,1,0,sjc_official_history,250000.0,0.0056,20975.0
44760000.0,2011-12-08,1709.8,52089853.06,44860000.0,-7129853.06,-0.1369,sjc_official_history,44960000.0,1,0,sjc_official_history,200000.0,0.0044,20970.0
44890000.0,2011-12-09,1712.8,52193691.33,44990000.0,-7103691.33,-0.1361,sjc_official_history,45090000.0,1,0,sjc_official_history,200000.0,0.0044,20975.0
44570000.0,2011-12-10,1712.8,,44695000.0,,,sjc_official_history,44820000.0,1,0,sjc_official_history,250000.0,0.0056,
44650000.0,2011-12-11,1712.8,,44750000.0,,,sjc_official_history,44850000.0,1,0,sjc_official_history,200000.0,0.0045,
44650000.0,2011-12-12,1664.2,50354883.86,44750000.0,-5504883.86,-0.1093,sjc_official_history,44850000.0,1,0,sjc_official_history,200000.0,0.0045,20827.0
44350000.0,2011-12-13,1659.9,50449049.5,44475000.0,-5849049.5,-0.1159,sjc_official_history,44600000.0,1,0,sjc_official_history,250000.0,0.0056,20920.0
43900000.0,2011-12-14,1584.3,48289454.14,44025000.0,-4139454.14,-0.0857,sjc_official_history,44150000.0,1,0,sjc_official_history,250000.0,0.0057,20980.0
43790000.0,2011-12-15,1574.6,48005233.96,43915000.0,-3965233.96,-0.0826,sjc_official_history,44040000.0,1,0,sjc_official_history,250000.0,0.0057,20985.0
43000000.0,2011-12-16,1595.6,48633875.82,43200000.0,-5233875.82,-0.1076,sjc_official_history,43400000.0,1,0,sjc_official_history,400000.0,0.0092,20980.0
43350000.0,2011-12-17,1595.6,,43550000.0,,,sjc_official_history,43750000.0,1,0,sjc_official_history,400000.0,0.0091,
43600000.0,2011-12-18,1595.6,,43800000.0,,,sjc_official_history,44000000.0,1,0,sjc_official_history,400000.0,0.0091,
43600000.0,2011-12-19,1594.4,48620464.95,43800000.0,-4620464.95,-0.095,sjc_official_history,44000000.0,1,0,sjc_official_history,400000.0,0.0091,20990.0
43350000.0,2011-12-20,1615.6,49290418.94,43550000.0,-5540418.94,-0.1124,sjc_official_history,43750000.0,1,0,sjc_official_history,400000.0,0.0091,21000.0
43100000.0,2011-12-21,1611.9,48498418.58,43300000.0,-4998418.58,-0.1031,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,20710.0
43100000.0,2011-12-22,1608.9,49062635.51,43300000.0,-5562635.51,-0.1134,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,20990.0
43100000.0,2011-12-23,1604.7,48946212.92,43300000.0,-5446212.92,-0.1113,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,20995.0
43100000.0,2011-12-24,1604.7,,43300000.0,,,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,
43100000.0,2011-12-25,1604.7,,43300000.0,,,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,
43100000.0,2011-12-26,,,43300000.0,,,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,21033.0
43100000.0,2011-12-27,1594.2,48637524.54,43300000.0,-5137524.54,-0.1056,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,21000.0
43100000.0,2011-12-28,1562.9,47682593.54,43300000.0,-4182593.54,-0.0877,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,21000.0
43100000.0,2011-12-29,1539.9,46980885.41,43300000.0,-3480885.41,-0.0741,sjc_official_history,43500000.0,1,0,sjc_official_history,400000.0,0.0092,21000.0
41620000.0,2011-12-30,1565.8,47759696.46,41870000.0,-5639696.46,-0.1181,sjc_official_history,42120000.0,1,0,sjc_official_history,500000.0,0.0119,20995.0
